time,{dmodel}.dmodel.movediscrete,{dmodel}.dmodel.pick,{dmodel}.dmodel.place,{dmodel}.dmodel.target_X,{dmodel}.dmodel.target_Y,{dmodel}.dmodel.target_Z,{dmodel}.dmodel.closing_diameter,{dmodel}.dmodel.closing_speed,{dmodel}.dmodel.closing_force,{dmodel}.dmodel.opening_diameter,{dmodel}.dmodel.opening_speed,{dmodel}.dmodel.opening_force,{dmodel}.dmodel.stop,{dmodel}.dmodel.movejoint,{dmodel}.dmodel.target_q0,{dmodel}.dmodel.target_q1,{dmodel}.dmodel.target_q2,{dmodel}.dmodel.target_q3,{dmodel}.dmodel.target_q4,{dmodel}.dmodel.target_q5,{dmodel}.dmodel.movecartesian,{dmodel}.dmodel.target_x,{dmodel}.dmodel.target_y,{dmodel}.dmodel.target_z,{dmodel}.dmodel.target_rx,{dmodel}.dmodel.target_ry,{dmodel}.dmodel.target_rz,{dmodel}.dmodel.setvelocity,{dmodel}.dmodel.target_v,{dmodel}.dmodel.state,{mapping}.mapping.feasibleMoveDiscreteCommand,{mapping}.mapping.robotStopped,{mapping}.mapping.gripperOpened,{mapping}.mapping.collision,{mapping}.mapping.gripperClosed,{mapping}.mapping.nonfeasibleMoveDiscreteCommand,{mapping}.mapping.moveCompleted,{mapping}.mapping.q0,{mapping}.mapping.q1,{mapping}.mapping.q2,{mapping}.mapping.q3,{mapping}.mapping.q4,{mapping}.mapping.q5,{mapping}.mapping.qd0,{mapping}.mapping.qd1,{mapping}.mapping.qd2,{mapping}.mapping.qd3,{mapping}.mapping.qd4,{mapping}.mapping.qd5,{mapping}.mapping.qdd0,{mapping}.mapping.qdd1,{mapping}.mapping.qdd2,{mapping}.mapping.qdd3,{mapping}.mapping.qdd4,{mapping}.mapping.qdd5,{mapping}.mapping.t0,{mapping}.mapping.t1,{mapping}.mapping.t2,{mapping}.mapping.t3,{mapping}.mapping.t4,{mapping}.mapping.t5,{rmqfmu}.rmqfmu.closeGripperCommand,{rmqfmu}.rmqfmu.openGripperCommand,{rmqfmu}.rmqfmu.moveDiscreteCommand,{rmqfmu}.rmqfmu.MovementArgs_target_X,{rmqfmu}.rmqfmu.MovementArgs_target_Y,{rmqfmu}.rmqfmu.MovementArgs_target_Z
10.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.001758639012472,-1.2871855360320588,1.7618234793292444,-2.1657172642149867,-0.8154562155352991,-1.3910849730121058,-0.4165295660495758,0.49404552578926086,-0.16880150139331818,-0.0204386655241251,0.15854530036449432,-0.48634377121925354,0.0,0.0,0.0,0.0,0.0,0.0,1.7612929241439221,13.888166405937934,-14.314247734033037,0.005620962496360347,0.12616271612547914,-0.31675408640776276,false,false,false,0,0,0
10.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075430456792013,-1.1997654002955933,1.7324865500079554,-2.169333597222799,-0.7876227537738245,-1.4775951544391077,6.751933833584189E-4,-6.341308471746743E-4,5.738017492430813E-18,-7.307418854907155E-4,4.6170834684744477E-4,-4.0226843320090766E-21,0.0,0.0,0.0,0.0,0.0,0.0,0.9391138902397695,13.643111764648262,-14.41539678477502,-0.03131116745816784,0.15041549984882985,-0.31675408640776276,false,false,false,0,0,0
11.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0756192843066614,-1.1997261208346863,1.732405964528219,-2.1692873440184535,-0.7875779310809534,-1.4776929060565394,0.0,3.7606863770633936E-5,-3.4045319350628207E-16,-2.090260675085933E-32,1.1835658299767985E-36,-6.613157893298194E-5,0.0,0.0,0.0,0.0,0.0,0.0,1.2028343580232799,13.511081882760942,-14.155049370811543,-0.027340325838450228,0.15198091173318112,-0.3204048741180389,false,false,false,0,0,0
11.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0756056944476526,-1.1996933978847046,1.732415024434225,-2.169370790521139,-0.7875903288470667,-1.4776456991778772,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2075605088705386,13.211575124968922,-14.223507361175297,-0.016424398191128592,0.14697424765047157,-0.3191055954131235,false,false,false,0,0,0
12.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075599733983175,-1.1997053188136597,1.732431713734762,-2.169344564477438,-0.7876103560077112,-1.4776104132281702,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2466429399816743,13.504290049085585,-14.111050202662712,-0.022166638364979754,0.14363540291302357,-0.31244580502866237,false,false,false,0,0,0
12.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075599733983175,-1.1997053188136597,1.732431713734762,-2.169344564477438,-0.7876103560077112,-1.4776104132281702,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2466429399816743,13.504290049085585,-14.111050202662712,-0.022166638364979754,0.14325744591093215,-0.30889382937585175,false,false,false,0,0,0
13.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0755580107318323,-1.1996978682330628,1.7323821226703089,-2.1692916355528773,-0.7875755468951624,-1.4776342550860804,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2009751406835936,13.401389198193836,-14.28952410649586,-0.01616365990337174,0.14325744591093215,-0.30889382937585175,false,false,false,0,0,0
13.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0755985418902796,-1.1996768873981019,1.7324488798724573,-2.1693173847594203,-0.7875993887530726,-1.477588955556051,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074872471531206,13.50650033854426,-14.219173993216833,-0.01918937652972903,0.1389358983033567,-0.3031598018800612,false,false,false,0,0,0
14.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0756309668170374,-1.199714259510376,1.732403580342428,-2.169267793694967,-0.7875531355487269,-1.4776929060565394,-5.819428406539373E-5,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298639012747638,13.43368142287484,-14.074119526951483,-0.017509890895995438,0.1385076134304635,-0.30850508074214744,false,false,false,0,0,0
14.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.07561165491213,-1.1997218889049073,1.7323954741107386,-2.169333597222799,-0.7875688711749476,-1.4776929060565394,0.0,0.0,-1.3833618439814594E-41,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1421556812560911,13.50563796122759,-14.08020261274668,-0.019494768967615234,0.13609484987460085,-0.3100359780975983,false,false,false,0,0,0
15.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.07561165491213,-1.1997218889049073,1.7323954741107386,-2.169333597222799,-0.7875688711749476,-1.4776929060565394,0.0,0.0,-1.3833618439814594E-41,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1421556812560911,13.50563796122759,-14.08020261274668,-0.019494768967615234,0.13609484987460085,-0.3100359780975983,false,false,false,0,0,0
15.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0755820910083216,-1.1996979278377076,1.7323744932757776,-2.1693326435484828,-0.7875359694110315,-1.477663818989889,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1823181004476768,13.839541047245431,-14.159423171195249,-0.0242925610118543,0.13340681713743918,-0.3039917848139352,false,false,false,0,0,0
16.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0755863825427454,-1.1996843677810212,1.732373062764303,-2.1693245373167933,-0.7875493208514612,-1.4776671568499964,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035637545992494,14.126325922427949,-14.655617863167732,-0.02246928217152119,0.13149360185660397,-0.2996607561753318,false,false,true,1,13,0
16.5,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove,true,true,true,false,false,false,true,-3.0755937735186976,-1.1996437472156067,1.7324536482440394,-2.169328828851217,-0.7875407377826136,-1.477619473134176,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296965445810226,13.719376933934093,-14.333247273773635,-0.019365791740365824,0.1311804831204591,-0.3038122534402337,false,false,false,0,0,0
17.0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-2.584782663975851,-1.3421918910792847,1.3617790381061,-2.0765444240965785,-0.9268758932696741,-0.8489106337176722,0.014668239280581474,-0.0015791731420904398,-0.012339075095951557,0.0010652979835867882,-0.001484322128817439,0.015938708558678627,0.0,0.0,0.0,0.0,0.0,0.0,0.17553644474031438,14.5833208497324,-13.723820466014542,0.0810328610531308,-0.07183048158618711,-0.012561472650586877,false,false,false,0,0,0
