time,{mapping}.mapping.feasibleMoveDiscreteCommand,{mapping}.mapping.robotStopped,{mapping}.mapping.gripperOpened,{mapping}.mapping.collision,{mapping}.mapping.gripperClosed,{mapping}.mapping.nonfeasibleMoveDiscreteCommand,{mapping}.mapping.moveCompleted,{mapping}.mapping.q0,{mapping}.mapping.q1,{mapping}.mapping.q2,{mapping}.mapping.q3,{mapping}.mapping.q4,{mapping}.mapping.q5,{mapping}.mapping.qd0,{mapping}.mapping.qd1,{mapping}.mapping.qd2,{mapping}.mapping.qd3,{mapping}.mapping.qd4,{mapping}.mapping.qd5,{rmqfmu}.rmqfmu.closeGripperCommand,{rmqfmu}.rmqfmu.openGripperCommand,{rmqfmu}.rmqfmu.moveDiscreteCommand,{rmqfmu}.rmqfmu.MovementArgs_target_X,{rmqfmu}.rmqfmu.MovementArgs_target_Y,{rmqfmu}.rmqfmu.MovementArgs_target_Z,{dmodel}.dmodel.movediscrete,{dmodel}.dmodel.pick,{dmodel}.dmodel.place,{dmodel}.dmodel.target_X,{dmodel}.dmodel.target_Y,{dmodel}.dmodel.target_Z,{dmodel}.dmodel.closing_diameter,{dmodel}.dmodel.closing_speed,{dmodel}.dmodel.closing_force,{dmodel}.dmodel.opening_diameter,{dmodel}.dmodel.opening_speed,{dmodel}.dmodel.opening_force,{dmodel}.dmodel.stop,{dmodel}.dmodel.movejoint,{dmodel}.dmodel.target_q0,{dmodel}.dmodel.target_q1,{dmodel}.dmodel.target_q2,{dmodel}.dmodel.target_q3,{dmodel}.dmodel.target_q4,{dmodel}.dmodel.target_q5,{dmodel}.dmodel.movecartesian,{dmodel}.dmodel.target_x,{dmodel}.dmodel.target_y,{dmodel}.dmodel.target_z,{dmodel}.dmodel.target_rx,{dmodel}.dmodel.target_ry,{dmodel}.dmodel.target_rz,{dmodel}.dmodel.setvelocity,{dmodel}.dmodel.target_v,{dmodel}.dmodel.state
9.75,true,false,true,false,false,false,false,-3.0580426297707133,-1.2401442643880607,1.7323827773400184,-2.1695799526494923,-0.7873177596904082,-1.4583730626516482,-0.10725974357212922,0.28885096537850846,-5.329070518201812E-13,0.008118928098179106,0.0030733698558555464,-0.19522365383672355,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
10.0,true,true,true,false,false,false,false,-3.0748721553542806,-1.2083727507844282,1.7323827773400113,-2.169893457076011,-0.7864475223421721,-1.479841666636034,2.932682637180634E-4,-0.00696033338947327,0.0,-0.007169095294125332,-0.009943774345979352,-0.002074463933788153,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
10.25,true,true,true,false,false,false,true,-3.0757065816112616,-1.2057912839493543,1.7323827773400131,-2.1697233535338016,-0.7870641713058513,-1.4779302582160945,0.001055323599530521,-0.011634088151526539,0.0,-0.003166493319640215,0.00797591909007681,0.0012949845899615032,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
10.5,true,true,true,false,false,false,true,-3.0757561801864695,-1.2017365199859302,1.7323827773400131,-2.1699146124491797,-0.7877830058182269,-1.4780466338768008,-0.0021178004166348737,-0.007462039864593414,0.0,-0.003555672387457062,0.009243386036763175,0.003106728462399296,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
10.75,true,true,true,false,false,false,true,-3.075657145606465,-1.2013154361548875,1.732382777340014,-2.169825605077871,-0.7875512568284271,-1.4781469534889986,-0.0011359807198021471,0.04819530938463394,0.0,0.01846950230586598,-0.010783864010923608,0.005793301346380717,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.0,true,true,true,false,false,false,false,-3.0755047978148378,-1.2040217773553081,1.7323827773400176,-2.1708932698433374,-0.7869579988706943,-1.4779028978874758,-0.0065374204002223955,0.018171583540830545,0.0,0.016005676548228452,0.020634996513106626,0.009771756214506934,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.25,true,true,true,false,false,false,true,-3.0756072216918993,-1.2026834747649255,1.7323827773400184,-2.1699385210724005,-0.7866789948006576,-1.4779734613980153,0.004400104046099238,0.06594583505582709,0.0,0.010326449369559676,-0.007160707425325799,0.007369201540720427,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.5,true,true,true,false,false,false,true,-3.0755004750913324,-1.2021007489104685,1.7323827773400202,-2.16980776136407,-0.7867615414229716,-1.4779065088786778,0.0014930247907332856,-0.009093133094497252,0.0,-0.005138983373243945,-0.01538436744086575,0.005095746923801007,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.75,true,true,true,false,false,false,true,-3.075520095545607,-1.2025531499973887,1.7323827773400202,-2.1697566067003775,-0.7869966868907916,-1.4780004735987964,-0.006919652974703139,0.01184037440360677,0.0,8.772458418350806E-4,0.015529847750264983,-0.003180135394310135,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.0,true,true,true,false,false,false,true,-3.0757106554824416,-1.2016917381774013,1.732382777340022,-2.170110672507641,-0.787176771968702,-1.477984716829524,0.0026609712845631927,-0.05953580965362212,0.0,-0.005767682692693381,0.00573071975056408,-0.016917084406390427,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.25,true,true,true,false,false,false,true,-3.075717542646573,-1.2037488688021636,1.732382777340022,-2.1703564129811914,-0.7868013138499732,-1.4781313355576424,-0.005751994112125381,0.040245044674244404,0.0,0.012251878841953662,-0.013189415430228517,0.004797443544647239,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.5,true,true,true,false,false,false,true,-3.0756435614695405,-1.2010837313035108,1.7323827773400255,-2.1698069809729112,-0.7875382679783027,-1.4778901219516225,-0.0048416615852540845,0.0018399712100606643,0.0,0.0026338295164412794,0.017747475258648372,0.0030919761130127664,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.75,true,true,true,false,false,false,true,-3.0756501464252057,-1.199743489426142,1.7323827773400255,-2.1695980243323048,-0.7870698939768905,-1.4779378542449217,8.783412482673086E-4,0.03194764064620795,0.0,0.005662367073001623,-9.980737943673145E-4,-0.0054529082053289294,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.0,true,true,true,false,false,false,true,-3.0755846663463,-1.2013724832965424,1.7323827773400282,-2.1698038938144464,-0.7873570135063046,-1.4783246865980528,0.0028816660224256956,-0.009602413070377258,0.0,-0.024914156769289503,0.004744799646162312,-0.0012135338032239955,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.25,true,true,true,false,false,false,true,-3.0756034029316384,-1.201399815923641,1.732382777340029,-2.169925884088623,-0.7871981950036866,-1.4779273484985627,0.004299108538853036,-0.029334199749625763,-1.776356839400604E-13,-0.0068463795539499845,0.018096604830745426,0.009815852131646884,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.5,true,true,true,false,false,false,true,-3.0757977955786187,-1.201424500322669,1.73238277734003,-2.169889294291826,-0.7876073432413468,-1.4781188139119026,0.005464857755300678,-0.024645182362453184,0.0,0.013618156217279288,-0.006152493772672132,0.007624132356555531,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.75,true,true,true,false,false,false,true,-3.075500562592362,-1.2004549559526962,1.7323827773400327,-2.1695445011407655,-0.7876374551614407,-1.4779196510389108,0.0031184817503421935,-0.023022372868024693,-1.776356839400604E-13,-0.009865670174671068,0.009195460073920412,0.0010479607427173886,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.0,true,true,true,false,false,false,true,-3.075555878982093,-1.2024430077269512,1.7323827773400344,-2.170074676540229,-0.7866795418939656,-1.477917599615532,-9.021741629313258E-5,-0.027784977262262898,1.776356839400604E-13,-0.010572939534194576,-0.0018794648505075359,-0.007159336650987317,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.25,true,true,true,false,false,false,true,-3.075560124265423,-1.2000711589571473,1.7323827773400335,-2.16934024709962,-0.7876332685231682,-1.47796973553472,-1.9062756813074583E-4,-0.03440661343692827,0.0,-0.01500828659839769,-0.010705286582182082,0.00418033922411437,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.5,true,true,true,false,false,false,true,-3.075604832769458,-1.2029170774046323,1.7323827773400362,-2.170076047919273,-0.787686793858748,-1.4780204052328374,-0.0018533924247780354,0.016109090263686107,0.0,0.007675020249210823,0.007918420259757551,0.00593638627517497,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.75,true,true,true,false,false,false,true,-3.0757139514581944,-1.2010330446170707,1.7323827773400389,-2.169751130851002,-0.7869435442333641,-1.47800887685871,-0.005179056226191001,-0.03957663658412335,0.0,-0.01330491745328553,-0.019186954794129726,4.0061120394349256E-4,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
15.0,true,true,true,false,false,false,true,-3.0756097405639258,-1.1995568475863623,1.7323827773400415,-2.169804846732956,-0.7876965935273028,-1.478188766552262,-0.004713934835721517,0.030279241823733455,0.0,0.0107991053907263,-3.891725883776395E-4,0.001944336105097864,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
15.25,true,true,true,false,false,false,true,-3.075562331128631,-1.2014740058929076,1.732382777340045,-2.170254341459115,-0.7870819705491314,-1.478034826383201,-0.0018940699131779087,0.013999557745061907,0.0,0.00978240442180062,1.1946508555740355E-4,0.004238826225844993,false,false,true,1,13,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
15.5,true,true,true,false,false,false,true,-3.075692720179555,-1.1987604590355554,1.7323827773400478,-2.169017719308166,-0.7874095780585595,-1.4778895909900962,-0.003478940634416698,-0.06244482165468489,0.0,-0.02977143046454837,-0.017054222593063724,-0.00990385185595441,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
15.75,true,false,true,false,false,false,false,-3.064303314262255,-1.20679999955152,1.7239544733391714,-2.1688252816255043,-0.791444846888596,-1.4756471939346882,0.1502234537664592,-0.18046288660794868,-0.14137167044448487,0.020711066660976343,-0.09799167368928781,0.0640947499446781,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
16.0,true,false,true,false,false,false,false,-2.958089183136207,-1.2699413782615308,1.6280427528257482,-2.124120966002505,-0.8646824500957528,-1.3850072408065799,0.5166569196773414,-0.2280958632275186,-0.44982220661085104,0.19232255456995082,-0.24372467802665074,0.47036950527266563,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
16.25,true,false,true,false,false,false,false,-2.6396926188790966,-1.350048634075078,1.3769330950564393,-2.0770517586978956,-0.9262320407993023,-1.0132754482997175,0.32238185947537107,-0.0010516116265792835,-0.14746424557262208,-0.008719291266425303,-0.010338187662919222,0.582334596330663,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
16.5,true,false,true,false,false,false,false,-2.5918150915980176,-1.3445941793324634,1.362328343873946,-2.076959167287061,-0.9269218644803141,-0.8835529875201251,0.05036367435470204,-0.019950832989583195,7.470083573936458E-6,-0.009554783513012435,0.009790089191954182,0.19623168231163743,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
16.75,true,true,true,false,false,false,false,-2.585032483249363,-1.3429142649468053,1.3616514863149058,-2.0766671984329106,-0.9267438677615036,-0.8511934085925636,0.00674968936564958,-0.0776501013973684,0.0,-0.0010243609033013619,-0.004764741159847101,0.004497543223714658,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
17.0,true,true,true,false,false,false,true,-2.5846906697510237,-1.3443133378358558,1.3616514745666874,-2.0769987310032194,-0.9264258806484387,-0.8490921145877932,0.002069068418109466,-0.09143606786230095,-1.776356839400604E-13,-1.997898158024156E-4,-0.010389729951933838,9.813311797836908E-4,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
17.25,true,true,true,false,false,false,true,-2.584680270012764,-1.3438850303938485,1.3616514745666874,-2.076955196296998,-0.9268714073469013,-0.8491881297330179,-0.0011595954632073278,-0.008885388931114227,-1.776356839400604E-13,-0.010532197614134695,0.014973959520328742,0.007595060533562138,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
17.5,true,true,true,false,false,false,true,-2.5846662135395357,-1.343426049831149,1.3616514745666874,-2.0767429060255997,-0.9266683152027344,-0.849084058179872,-0.007315712006318654,0.0032040217524460226,0.0,0.0025088553751833604,-0.0016081690819905606,0.002532735394833956,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
17.75,true,true,true,false,false,false,false,-2.5845794014904078,-1.345906911349882,1.3616514745666892,-2.0774430814110945,-0.9264650247723996,-0.8490277559925041,0.0025140080214912,0.019919695453641608,0.0,0.007872339024923982,-0.0068331766167127345,0.00197065619680258,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
18.0,true,true,true,false,false,false,false,-2.584697353575825,-1.3460391425758704,1.3616514745666892,-2.0771412191634804,-0.9267039493708857,-0.8491321954357329,0.0041196804422917194,-0.05206737908431514,0.0,-0.01754138555440034,0.009261856704862717,0.004463416031528159,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
18.25,true,true,true,false,false,false,true,-2.584575502993469,-1.3456815491705543,1.3616514745666892,-2.0774484213728526,-0.92666344995438,-0.8488941713084981,2.4526846260629283E-4,0.01656016777501753,1.7763568393993417E-13,0.008532859093963806,-0.00490967312938044,-0.005811128640950482,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
18.5,true,true,true,false,false,false,false,-2.5847078955108076,-1.3464621346299026,1.3616514745666892,-2.077494285870073,-0.9270350118754864,-0.8494640179779385,-2.1741449920387157E-4,-0.03204663534857625,0.0,-0.005451496809524823,-0.015295805708240797,0.004388422087673292,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
18.75,true,true,true,false,false,false,true,-2.584721686365003,-1.3440556860149018,1.3616514745666857,-2.0769794195307023,-0.9267010360791819,-0.8491493056018591,-5.005853029868771E-4,-0.017422946372738193,0.0,-0.007401236645595099,-0.006104605903264545,0.0030808694929424845,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
19.0,true,true,true,false,false,false,false,-2.5847106329936693,-1.3418916038035782,1.3616514745666892,-2.0763680187694833,-0.9270856889701715,-0.8491204007177986,-0.0024725185253858368,0.03316777470166423,1.7763568393993417E-13,0.005146352744131587,-6.870417106338105E-4,-0.003362405219762777,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
19.25,true,true,true,false,false,false,false,-2.5847240383194547,-1.3476604568777866,1.3616514745666901,-2.077335830226393,-0.926570651487582,-0.8491028161778722,0.005173266783839577,0.013847965798767368,0.0,0.005882068533044393,-0.01170583226492395,-0.0015520939326655156,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
19.5,true,true,true,false,false,false,true,-2.5847031653908212,-1.3433823694498814,1.361651474566691,-2.076714709617706,-0.9268884602411216,-0.8492015861578457,0.0038841748279929813,-0.0035440528893797194,0.0,-0.0024888715326896772,0.009967682584383526,0.003981875277234886,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
19.75,true,true,true,false,false,false,false,-2.5846986944493677,-1.3468226332376334,1.3616514745666892,-2.0778702300254155,-0.9271849051969019,-0.8492465857649893,-0.001408627716869394,-0.01606887157431802,0.0,-0.004985957352585338,0.004200923831552199,-0.00958965133274823,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
20.0,true,true,true,false,false,false,false,-2.5847070883909398,-1.3450582941462166,1.3616514745666857,-2.0773320271498124,-0.9264464773832302,-0.8491104073215467,-5.842027444910367E-4,0.01599069818317992,0.0,0.005427154289525115,-0.011604846274687223,-0.0021233718430646825,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
