time,{mapping}.mapping.feasibleMoveDiscreteCommand,{mapping}.mapping.robotStopped,{mapping}.mapping.gripperOpened,{mapping}.mapping.collision,{mapping}.mapping.gripperClosed,{mapping}.mapping.nonfeasibleMoveDiscreteCommand,{mapping}.mapping.moveCompleted,{mapping}.mapping.q0,{mapping}.mapping.q1,{mapping}.mapping.q2,{mapping}.mapping.q3,{mapping}.mapping.q4,{mapping}.mapping.q5,{mapping}.mapping.qd0,{mapping}.mapping.qd1,{mapping}.mapping.qd2,{mapping}.mapping.qd3,{mapping}.mapping.qd4,{mapping}.mapping.qd5,{mapping}.mapping.qdd0,{mapping}.mapping.qdd1,{mapping}.mapping.qdd2,{mapping}.mapping.qdd3,{mapping}.mapping.qdd4,{mapping}.mapping.qdd5,{mapping}.mapping.t0,{mapping}.mapping.t1,{mapping}.mapping.t2,{mapping}.mapping.t3,{mapping}.mapping.t4,{mapping}.mapping.t5,{rmqfmu}.rmqfmu.closeGripperCommand,{rmqfmu}.rmqfmu.openGripperCommand,{rmqfmu}.rmqfmu.moveDiscreteCommand,{rmqfmu}.rmqfmu.MovementArgs_target_X,{rmqfmu}.rmqfmu.MovementArgs_target_Y,{rmqfmu}.rmqfmu.MovementArgs_target_Z,{dmodel}.dmodel.movediscrete,{dmodel}.dmodel.pick,{dmodel}.dmodel.place,{dmodel}.dmodel.target_X,{dmodel}.dmodel.target_Y,{dmodel}.dmodel.target_Z,{dmodel}.dmodel.closing_diameter,{dmodel}.dmodel.closing_speed,{dmodel}.dmodel.closing_force,{dmodel}.dmodel.opening_diameter,{dmodel}.dmodel.opening_speed,{dmodel}.dmodel.opening_force,{dmodel}.dmodel.stop,{dmodel}.dmodel.movejoint,{dmodel}.dmodel.target_q0,{dmodel}.dmodel.target_q1,{dmodel}.dmodel.target_q2,{dmodel}.dmodel.target_q3,{dmodel}.dmodel.target_q4,{dmodel}.dmodel.target_q5,{dmodel}.dmodel.movecartesian,{dmodel}.dmodel.target_x,{dmodel}.dmodel.target_y,{dmodel}.dmodel.target_z,{dmodel}.dmodel.target_rx,{dmodel}.dmodel.target_ry,{dmodel}.dmodel.target_rz,{dmodel}.dmodel.setvelocity,{dmodel}.dmodel.target_v,{dmodel}.dmodel.state
5.0,true,true,true,false,false,false,true,-1.6640342022620827,-1.7481147643507997,1.6469532825448967,-2.250494164851074,-1.5031185430734686,-0.06737144734662603,-0.01753365166621005,0.029154607446453144,0.0023746466091264136,-0.11363182471287203,-0.005196540126561087,-0.002650218440347215,0.0,0.0,0.0,0.0,0.0,0.0,-5.417634784692197,46.571640702817994,17.992605186888937,2.2446938656175726,1.8358746999856137,4.183455610085228,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
5.5,true,true,true,false,false,false,true,-1.6658607368911431,-1.7417358165549182,1.6485805141548715,-2.263724813483747,-1.5035481333830107,-0.06701381578956589,-8.775272188897581E-4,-0.06458885573169637,0.0,-0.024760631238503486,0.00732343605758131,0.0047580993115296285,0.0,0.0,0.0,0.0,0.0,0.0,8.810149191828302,37.389634769971636,14.408388627977203,2.0908264284382505,0.9198302558282851,0.907422122188055,false,false,true,3,20,2,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
6.0,true,true,true,false,false,false,true,-1.6657273229819758,-1.7417634263159654,1.6485805141548697,-2.2637155591146367,-1.503100955591398,-0.06673748793657541,0.003262413884818672,-0.05311832586389067,1.7763568393999728E-13,-0.020034258167453054,0.0027873368827253746,-2.213128148298092E-4,0.0,0.0,0.0,0.0,0.0,0.0,22.792792204415413,55.79504650532702,14.685741643208303,0.0645365461045202,-0.42960908156363464,-1.434581717550927,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
6.5,true,false,true,false,false,false,false,-1.6671157614727283,-1.7428695693367793,1.652927692952903,-2.259312665601147,-1.4965060952838574,-0.07892365955589709,-0.12770827062043247,-0.06777151548539358,0.14137166901073706,0.1597214056910906,0.13014393071768735,-0.18027663691070853,0.0,0.0,0.0,0.0,0.0,0.0,81.4826665254673,43.775226438472735,15.34751469129987,0.25790244461598666,1.5793988300923605,3.8274408889702562,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
7.0,true,false,true,false,false,false,false,-1.7453579202918572,-1.8193714519779887,1.7540632963259553,-2.1858881489025306,-1.401878664003461,-0.19145043253770755,-0.48929690268934134,-0.4676916213873718,0.4365480722847465,0.23478577323331135,0.4772150038095866,-0.5252552985384251,0.0,0.0,0.0,0.0,0.0,0.0,220.2470696141864,36.995301662003506,19.018245078140083,5.629064712339261,4.268205145891075,2.4941096458903713,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
7.5,true,true,true,false,false,false,false,-2.040457898035979,-2.051475037943793,1.9646573851998657,-2.1314978312137924,-1.1801928987884827,-0.4366212544574424,-0.5986491459331008,-0.3789248114372275,0.2980090258618762,0.0011932105731913634,0.2902232837306941,-0.28906399301287167,0.0,0.0,0.0,0.0,0.0,0.0,541.2376861619529,10.797812667743077,8.976098117982783,-4.246970812641839,5.116845044728346,-1.3996277587894341,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
8.0,true,true,true,false,false,false,true,-2.2563475377295132,-2.1376365209998527,2.042911127484829,-2.130644994682105,-1.0837054940604478,-0.5555375085251617,-0.19149252853051585,0.083490227552461,1.2048023840803061E-4,0.02311137626324816,0.0034300984916407953,0.0025462921910520036,0.0,0.0,0.0,0.0,0.0,0.0,130.4858110141069,24.67327069813708,19.411756504673768,3.856005680025626,-3.751226759363168,1.9126098103081315,false,false,true,8,10,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
8.5,true,true,true,false,false,false,true,-2.293127835470121,-2.1284687095840793,2.0435605237378507,-2.130364880301811,-1.0847323570986367,-0.5578501737124268,5.814575992245865E-4,-0.015606318888570007,0.0,-0.014325470288232259,0.0017332870740458038,-0.0064649971051257025,0.0,0.0,0.0,0.0,0.0,0.0,-42.62822557888487,18.744253699785162,14.632558058749183,3.4564957292874525,0.28901207278594415,-3.172061143633641,false,false,true,8,10,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
9.0,true,false,true,false,false,false,false,-2.2938683518231313,-2.127024040409128,2.042997000559784,-2.1305931570181817,-1.084327836771978,-0.5594725751789085,-0.06612906518553917,-0.025456232279448727,-0.03534291717385843,-0.040792464293020476,0.03887341951073711,-0.037134962131085435,0.0,0.0,0.0,0.0,0.0,0.0,37.70740783514249,17.855986270837537,27.194446968732755,11.130079295523474,-5.192035379721349,0.9602657058092939,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
9.5,true,false,true,false,false,false,false,-2.4076469889993293,-2.081425540101942,1.9619354746741218,-2.167412655486321,-1.0022919491704725,-0.6692628149344602,-0.5897647562298902,0.4499084294131002,-0.4213792292071313,0.03291226268994959,0.4209176155519198,-0.7485172781881817,0.0,0.0,0.0,0.0,0.0,0.0,397.40883796750694,16.00493816774977,14.55520049804989,4.4858604830724405,-7.119121008495689,1.9597017319783778,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
10.0,true,false,true,false,false,false,false,-2.818675803348995,-1.6698983129215872,1.749367743222538,-2.16992993802445,-0.7949416463974215,-1.1415074905282587,-0.38571156972609455,0.8458103534409133,-0.11290614450201641,-0.007604883876764977,0.06427521833226696,-0.8196800737927885,0.0,0.0,0.0,0.0,0.0,0.0,605.3396596224836,5.697206592032957,1.778435875127212,-7.371625648891799,5.465673698500769,4.470315662652529,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
10.5,true,false,true,false,false,false,false,-2.99193982661692,-1.4236794999682862,1.7329139734860206,-2.170500164085613,-0.7871806398965213,-1.3306739744536733,-0.42405520441903855,0.7351170227262133,-4.928416233339956E-4,0.007994486124117545,-0.0041922325086034655,-0.5747912545872137,0.0,0.0,0.0,0.0,0.0,0.0,371.02550238732215,6.007948610716308,-0.23529635397592835,-10.27987014398585,-10.204391696925265,-7.102853145304232,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.0,true,true,true,false,false,false,false,-3.07478863543892,-1.214768954115252,1.7323827809839054,-2.1702673730226847,-0.7874321393020809,-1.4784103445655852,0.002548624353515151,0.06692133577191958,0.0,0.0010109271356027545,0.005997859017003066,-0.014732497415612583,0.0,0.0,0.0,0.0,0.0,0.0,2.133968553572501,1.8261780529099823,-5.837823956907167,-12.825810404449802,1.537732487304679,4.072277944718364,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.5,true,true,true,false,false,false,false,-3.07547262054777,-1.211943385242523,1.7323827809839072,-2.1700870604732954,-0.7870726346286214,-1.4779762494903865,-0.009028596026537637,-0.023017592734394254,0.0,-0.013577411461616161,0.009282271462927809,0.009570631837794889,0.0,0.0,0.0,0.0,0.0,0.0,77.85151297726314,23.52270690265633,11.150172986975463,0.902149596149113,-0.6263422807254629,0.6838078257595797,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.0,true,true,true,false,false,false,true,-3.075726749339643,-1.2004827119993315,1.732382780983908,-2.169583240379354,-0.7871149135842614,-1.4778599769394338,-0.0029856891622165706,0.02967900948505666,1.776356839400604E-13,0.012357140949606176,-0.005647296122025538,-0.007741985762523149,0.0,0.0,0.0,0.0,0.0,0.0,-17.338605403057635,20.45123735102226,8.751916226298608,-1.0183844578407313,-1.3693142963075509,-0.582518137461807,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.5,true,true,true,false,false,false,true,-3.0756060130297227,-1.2031980320449769,1.7323827809839116,-2.1701137059508726,-0.7876226068414964,-1.4779130948209112,-0.005379620525937061,0.04715715674771076,0.0,0.014543370147282582,-0.01312029875198112,-0.0028750571519970017,0.0,0.0,0.0,0.0,0.0,0.0,-25.917263928624727,21.138298091391725,9.394615756389118,-0.10937788362780694,7.277844764803122,0.08248108314510301,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.0,true,true,true,false,false,false,true,-3.075602596459759,-1.2011283219753128,1.732382780983916,-2.169595269858611,-0.7870903566315031,-1.477875970672379,-0.0016859420181706299,-0.026646983845607125,0.0,-0.011295955910741756,-0.001261347280579168,-2.6996623887503944E-4,0.0,0.0,0.0,0.0,0.0,0.0,36.421073171071974,21.049736180555314,7.882223827934007,-2.7307157695226407,0.7541263549705028,4.736706512761171,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.5,true,true,true,false,false,false,true,-3.0756060224940116,-1.2014246195649516,1.732382780983917,-2.1695193732375033,-0.7874189394363427,-1.4777953053532888,0.0022638799059397983,0.05341690635561844,0.0,-0.02133188734668037,0.002265037159432832,-0.007457895451780479,0.0,0.0,0.0,0.0,0.0,0.0,5.578485439345,13.98422031841047,4.82858147777222,3.1342282891189885,3.1597138267296456,0.5598522463848851,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.0,true,true,true,false,false,false,true,-3.075722679633434,-1.2031056595103697,1.732382780983916,-2.169943351468908,-0.787371597410325,-1.478154960027548,-0.0017464292767502975,0.014211245075304631,0.0,3.531070944973883E-4,0.004903274681479085,-2.740247911248707E-4,0.0,0.0,0.0,0.0,0.0,0.0,-8.782513106489477,22.074073064175273,10.362897670084104,4.6434557557936404,-4.808921515686369,2.002563420997553,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.5,true,true,true,false,false,false,true,-3.0756475088342663,-1.2009350653191584,1.7323827809839187,-2.169732908823762,-0.7868424761013557,-1.4779710227319631,3.990074578298047E-4,0.03998202439633132,0.0,0.012588621187783762,-0.015518618621260562,-0.0026689211477309606,0.0,0.0,0.0,0.0,0.0,0.0,44.874280122437014,27.038686508729416,12.878268519139633,1.3660328932675356,-2.355889151544943,3.0819123877293175,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
15.0,true,true,true,false,false,false,true,-3.0756587399959274,-1.2013805118643264,1.7323827809839196,-2.1698896384851016,-0.7877554206572901,-1.4781743461476875,8.096268659942231E-4,0.020066856364135518,-1.776356839400604E-13,-0.013799567982356013,0.003145484644662759,-2.2928838241402914E-4,0.0,0.0,0.0,0.0,0.0,0.0,22.13882317765909,22.344639738837536,17.551748651523354,4.769474110614413,-0.8951107172204275,1.3972651871928894,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
15.5,true,true,true,false,false,false,true,-3.075721201116375,-1.2018980302104056,1.7323827809839214,-2.170042024144883,-0.7873498764303233,-1.4778961725154307,-0.0011561892421243583,0.016909050334849053,0.0,0.008932422661091621,0.013381940703907523,0.004884666469174709,0.0,0.0,0.0,0.0,0.0,0.0,12.842921555924061,18.94261418213341,7.820639133981677,-1.1915621689708218,0.06094021595955894,-0.9479163174824927,false,false,true,1,13,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
16.0,true,true,true,false,false,false,true,-3.075568608807351,-1.2005400140959201,1.7323827809839232,-2.1700620815322997,-0.7875980146461057,-1.477927900791797,-0.002385762746826478,-0.040900896055093096,0.0,-0.01567602125796298,-0.006497100599746246,-0.0016900781877996517,0.0,0.0,0.0,0.0,0.0,0.0,11.589371134054195,25.52167649828717,11.205729474880984,1.8578998895992362,1.246230975800437,0.7160919765996308,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
16.5,true,true,true,false,false,false,false,-3.075569408369141,-1.2016012241240164,1.732307186410793,-2.1699664950753625,-0.7875453770698293,-1.4778116635844372,0.003337749603638638,-0.08598897524427264,-0.015707963028968947,0.0030910529400080588,-0.014234673624449802,0.016454713159322842,0.0,0.0,0.0,0.0,0.0,0.0,-13.827532398109497,41.651459833847625,23.717054725898137,9.529894690836118,1.6137105004846237,3.8993359014200215,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
17.0,true,false,true,false,false,false,false,-3.048022490784507,-1.2348019481321861,1.7094501362740049,-2.1536576567327836,-0.8117091721383289,-1.4533065043163003,0.28018407383699784,-0.20075239556213817,-0.2509543860938878,0.18048879315951932,-0.21260565744838156,0.2750790802232054,0.0,0.0,0.0,0.0,0.0,0.0,-216.5369898973078,29.875980205158914,13.793245226980122,0.5548794531358819,9.599084204503722,-0.3454796746344117,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
17.5,true,false,true,false,false,false,false,-2.7679153594942942,-1.3543286519249227,1.4671797867216005,-2.0773450274082252,-0.9242660365463475,-1.141228648522726,0.5495727698824765,-0.001823093081654655,-0.4292821429266313,0.018780845408631747,-0.06126122256750019,0.668330630887892,0.0,0.0,0.0,0.0,0.0,0.0,-333.4339064720276,21.921636312284527,0.5785083904529429,-8.992525571768699,4.293824026105049,-4.206191251413342,false,false,false,0,0,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
