timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_mode actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state
7212.839999999999 -2.5847040000000003 -1.3422660000000004 1.3616509999999997 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421310901641846 -3.4910531044006348 -1.3259321451187134 -0.22249099612236023 -6.362771728163352e-06 0.0 -13.12212077242816 -37.19069927207647 -15.072519376760438 -1.617820071051702 -4.910891831004884e-05 0.0 -2.5847581068622034 -1.342256249194481 1.3615911642657679 -2.076428075829977 -0.9269583860980433 -0.8488500753985804 0.0 0.0 -0.0 -0.0 0.0 0.0 -1.322229266166687 -3.5587775707244873 -1.1257045269012451 -0.29805752635002136 0.040058739483356476 0.007310430519282818 -1.1421310901641846 -3.4910531044006348 -1.3259321451187134 -0.22249099612236023 -6.362771728163352e-06 0.0 0.4163438974956831 0.5114076108328031 0.522046005689091 -2.3623569973520344 -0.014745055374123957 -0.00026647054080405566 0.0 0.0 0.0 0.0 0.0 0.0 1.0349405791648212 13.430956588035674 -14.90100855895079 0.0538288126924228 0.010118695579138082 -0.13753513320411348 0.4163100817228626 0.511425694045108 0.5220173347752908 -2.3623976153453077 -0.014774556886481166 -0.00017089876894282188 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 32.75 31.25 35.75 38.25 39.25 0.464905 7 253 253 253 253 253 253 1 0.0 0.24899697303771973 -9.979032516479492 0.0 1.0 0.0 47.69046401977539 47.689571380615234 0.5930672883987427 47.61359786987305 47.498931884765625 47.55626678466797 47.5275993347168 47.5275993347168 47.427268981933594 0 1
7212.94 -2.5847040000000003 -1.3422660000000004 1.3616509999999997 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1420611143112183 -3.491114377975464 -1.3259278535842896 -0.22249330580234528 1.7291930021201551e-07 0.0 -13.121315916413712 -37.19135262083527 -15.072469880123576 -1.6178368071771578 1.334619671753291e-06 0.0 -2.584712330495016 -1.3422772300294419 1.3616765181170862 -2.076432844201559 -0.9269712607013147 -0.8488634268390101 0.0 0.0 -0.0 -0.0 0.0 0.0 -1.283246636390686 -3.642415761947632 -1.181215524673462 -0.28113994002342224 0.03104938194155693 0.02352338284254074 -1.1420611143112183 -3.491114377975464 -1.3259278535842896 -0.22249330580234528 1.7291930021201551e-07 0.0 0.41631145445856677 0.511419431727202 0.5220138367536568 -2.3623975404225983 -0.01478633586829534 -0.0002008905100477533 0.0 0.0 0.0 0.0 0.0 0.0 0.7778333323926069 13.444432756429078 -14.72092866333101 0.05453956275477236 0.010691696952412427 -0.1398638739094878 0.4163100817228626 0.511425694045108 0.5220173347752908 -2.3623976153453077 -0.014774556886481166 -0.00017089876894282188 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 32.75 31.25 35.75 38.25 39.25 0.462577 7 253 253 253 253 253 253 1 0.09576806426048279 0.1149216815829277 -9.959878921508789 0.0 1.0 0.0 47.6707649230957 47.689571380615234 0.6713969111442566 47.6279296875 47.55626678466797 47.57059860229492 47.55626678466797 47.455936431884766 47.427268981933594 0 1
7213.04 -2.5847040000000003 -1.3422660000000004 1.3616509999999997 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421042680740356 -3.4911201000213623 -1.3259055614471436 -0.22249144315719604 -8.018486141736503e-07 0.0 -13.121812193676481 -37.19141530527525 -15.072216863843298 -1.6178232452900816 -6.188799964749253e-06 0.0 -2.5847342650042933 -1.342260719542839 1.3616226355182093 -2.0763822994627894 -0.9270113150226038 -0.8488634268390101 0.0 0.0 -0.0 -0.0 0.0 0.0 -1.2843276262283325 -3.5675981044769287 -1.1339737176895142 -0.3075346052646637 0.033392533659935 0.01979050040245056 -1.1421042680740356 -3.4911201000213623 -1.3259055614471436 -0.22249144315719604 -8.018486141736503e-07 0.0 0.4163317322267367 0.5114109894771505 0.5220223416259764 -2.362434838342894 -0.014742123969164012 -0.00023005011089889264 0.0 0.0 0.0 0.0 0.0 0.0 0.8137268450918419 13.43080130573405 -14.772785564601405 0.052778174231067114 0.009658382705948265 -0.13795061711493511 0.4163100817228626 0.511425694045108 0.5220173347752908 -2.3623976153453077 -0.014774556886481166 -0.00017089876894282188 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 32.75 31.25 35.75 38.25 39.25 0.459 7 253 253 253 253 253 253 1 0.019153613597154617 0.15322890877723694 -9.940725326538086 0.0 1.0 0.0 47.69136047363281 47.70658874511719 0.6243991255760193 47.656593322753906 47.57059860229492 47.61359786987305 47.55626678466797 47.513267517089844 47.48460006713867 0 1
7213.139999999999 -2.5847040000000003 -1.3422660000000004 1.3616509999999997 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.141977071762085 -3.4911885261535645 -1.3259530067443848 -0.2224995344877243 2.151264197891578e-06 0.0 -13.120350742175843 -37.19214199528526 -15.072756185652231 -1.6178821222682855 1.660381221848401e-05 0.0 -2.5846877733813685 -1.34232650816951 1.3616259733783167 -2.0764080486693324 -0.9269712607013147 -0.8488333860980433 0.0 0.0 -0.0 -0.0 0.0 0.0 -1.3265188932418823 -3.5968849658966064 -1.1757607460021973 -0.29893428087234497 0.03047218918800354 0.02852708101272583 -1.141977071762085 -3.4911885261535645 -1.3259530067443848 -0.2224995344877243 2.151264197891578e-06 0.0 0.41628523619520025 0.5114211428938824 0.5220678601537433 -2.362358229367332 -0.014810535923946502 -0.00025005971411440955 0.0 0.0 0.0 0.0 0.0 0.0 0.8268524274360869 13.477178131996688 -14.824759297441322 0.054081357115005814 0.011817937351037783 -0.1416858703549483 0.4163100817228626 0.511425694045108 0.5220173347752908 -2.3623976153453077 -0.014774556886481166 -0.00017089876894282188 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 32.75 31.25 35.75 38.25 39.25 0.462012 7 253 253 253 253 253 253 1 0.0 0.2298433631658554 -10.036493301391602 0.0 1.0 0.0 47.70121383666992 47.71017074584961 0.5594974160194397 47.656593322753906 47.584930419921875 47.584930419921875 47.55626678466797 47.498931884765625 47.47026824951172 0 1
7213.24 -2.584623410887866 -1.3423008185461258 1.3616761640633321 -2.076423385100158 -0.9270135778992659 -0.8487784554874747 0.0035956575117886413 -0.0015535047304953105 0.0011227491028553656 -0.0007310566763230236 -0.0022566423504322007 0.003058261653778506 0.11456341210090769 -0.04949715095415512 0.03577258616390289 -0.023292637578558584 -0.0719002426424985 0.09744111862866026 -0.8548459410667419 -3.7205419540405273 -1.228232979774475 -0.23982299864292145 -0.043662745505571365 0.06095198541879654 -12.709170300306974 -37.43282191228287 -15.02715978545416 -1.6267760349250762 -0.009789066184876044 0.02064117446641779 -2.584602657948629 -1.3422683042338868 1.361650292073385 -2.076395650903219 -0.9270241896258753 -0.8487871328936976 0.001234605791978538 0.0 -0.0 -0.0 -0.001944337273016572 0.0044336821883916855 -0.7997066974639893 -3.9338836669921875 -0.9872920513153076 -0.35482069849967957 -0.05689554661512375 0.11516346037387848 -0.8548459410667419 -3.7205419540405273 -1.228232979774475 -0.23982299864292145 -0.043662745505571365 0.06095198541879654 0.4162624695480372 0.5114629823923531 0.5220134241854133 -2.362447532099857 -0.014800661679315505 -0.0001325259596714219 -0.00046219958221739306 0.0003805781479291838 -0.00013264450723955793 -0.0014643440618825518 0.0021844332115549315 -0.002828646012521406 0.6858215136068576 13.502475186848793 -14.898265273237127 0.057609602124175284 -0.004480015758383797 -0.12955273885685065 0.4162621173515319 0.5114488367368712 0.5220245612331621 -2.3624215998150975 -0.014783463993989346 -0.00016448245647481788 -0.0021400582576851586 0.0010324568978456357 0.00032242104224972096 -0.0010730558785442576 8.447215519067448e-05 0.0003680969634959532 0 31.75 32.75 31.25 35.75 38.25 39.25 0.667681 7 253 253 253 253 253 253 1 0.038307227194309235 0.19153612852096558 -9.998186111450195 1.0 1.0 0.016901985229242 47.667179107666016 47.67524337768555 0.5930672883987427 47.59926223754883 47.48460006713867 47.54193115234375 47.513267517089844 47.44160079956055 47.44160079956055 0 2
7213.339999999999 -2.5831629280964434 -1.3429318205027485 1.3621322018640485 -2.0767203254210376 -0.9279301800251343 -0.847536251939899 0.03214226275740793 -0.013887072692197947 0.010036466642416544 -0.006535053937671354 -0.02017255290285001 0.027338379513168677 0.4924271951576836 -0.21275329326942913 0.1537610825759223 -0.10011859790393833 -0.3090483616568322 0.4188305485967429 -0.2607788145542145 -4.376372814178467 -0.5772883892059326 -0.3745492696762085 -0.2031918317079544 0.21303662657737732 -11.317203967154843 -38.25055727036771 -14.8759277662902 -1.656673412795341 -0.0421985420633718 0.0887218014433062 -2.583261315022604 -1.34273715436969 1.362182919179098 -2.0766636333861292 -0.9279692808734339 -0.8475588003741663 0.032671008259058 -0.013307014480233192 0.013754542917013168 -0.007556790020316839 -0.01933646947145462 0.02576041966676712 -0.2525637447834015 -4.9185566902160645 -0.7973439693450928 -0.48667219281196594 -0.17309537529945374 0.23493236303329468 -0.2607788145542145 -4.376372814178467 -0.5772883892059326 -0.3745492696762085 -0.2031918317079544 0.21303662657737732 0.4155012806979235 0.5118580409414888 0.5219969543409849 -2.3630448972199427 -0.0147186838582855 0.00016512803845887403 -0.019436584250532473 0.009503969943991775 0.0007549370682306971 -0.010675514342759675 0.0028052285034575342 0.005321269663022269 1.3503490963589073 13.266942582828419 -15.331007165358164 0.030064306144539376 -0.10491118903988159 -0.055450163144027655 0.41539269234516124 0.51186743164687 0.5221554999837521 -2.3628556065417334 -0.014944654696486441 -4.895589833234673e-05 -0.0191381650408057 0.009195521172814941 0.0028812097150359203 -0.009565035552084785 0.0007351586162945012 0.003273724648864433 0 31.75 32.75 31.25 35.75 38.25 39.25 0.660265 7 253 253 253 253 253 253 1 -0.26815059781074524 -0.07661445438861847 -9.998186111450195 1.0 1.0 0.15448968141764413 47.66807556152344 47.67524337768555 0.6557310223579407 47.59926223754883 47.5275993347168 47.54193115234375 47.513267517089844 47.47026824951172 47.41293716430664 0 2
7213.44 -2.5765260605429936 -1.3457992807951014 1.364204573069308 -2.0780697104275117 -0.9320954923070248 -0.8418913100973082 0.11182701508646117 -0.048314889937214806 0.03491814235690697 -0.02273628278116117 -0.07018287401933253 0.09511369505415168 1.1320903660136037 -0.4891199267962054 0.35349680513945686 -0.23017270626075892 -0.7105023368011928 0.9628916390507919 0.034881651401519775 -4.537337303161621 -0.5192945599555969 -0.46643710136413574 -0.22663761675357819 0.2456175684928894 -8.835724994806153 -39.70226464537675 -14.629483666768289 -1.7095240074788833 -0.09769160766992055 0.2039713288742194 -2.576599423085348 -1.3457584542087098 1.3642438093768519 -2.078031679193014 -0.932138744984762 -0.8418486754046839 0.11106789112091064 -0.05063426494598389 0.03303075581789017 -0.02197299525141716 -0.07057797163724899 0.09387849271297455 0.002235226333141327 -5.071432590484619 -0.5828211903572083 -0.537946879863739 -0.16035984456539154 0.23077134788036346 0.034881651401519775 -4.537337303161621 -0.5192945599555969 -0.46643710136413574 -0.22663761675357819 0.2456175684928894 0.4114880243507077 0.5137229128537897 0.5226957142086851 -2.3649083407594698 -0.015472475325705889 0.0005271184032991734 -0.06692578010571207 0.030713692485307382 0.012318803521339034 -0.031297756091491456 -0.001728015631714555 0.01106062984416821 2.0976633555431543 13.229501047080173 -15.019461559639305 0.031874784420388894 -0.10566048438748699 -0.06646897463122454 0.41143737038643635 0.5137502976576178 0.5227499675407954 -2.3648122037196098 -0.01567167117617373 0.00045813226864778515 -0.06670453080953505 0.03145778218460221 0.010008708117430758 -0.03284554086687822 0.0022454206357612194 0.011125961815742325 0 31.75 32.75 31.25 35.75 38.25 39.25 0.663289 7 253 253 253 253 253 253 1 -0.6129156351089478 -0.07661445438861847 -9.883264541625977 1.0 1.0 0.5405111170727098 47.664493560791016 47.68330383300781 0.6445410251617432 47.6279296875 47.57059860229492 47.54193115234375 47.55626678466797 47.48460006713867 47.427268981933594 0 2
7213.54 -2.558298723226437 -1.3536744064578672 1.3698960847198227 -2.081775629746348 -0.9435350082201222 -0.8263881742777954 0.26882985327886333 -0.11614800558669652 0.08394249886147813 -0.05465755800993658 -0.16871819131288213 0.22865137432532456 2.0335529246686965 -0.8785970515345006 0.6349797538545073 -0.4134549626490201 -1.2762621680755675 1.7296243899908303 0.5171587467193604 -4.791855335235596 -0.4350598156452179 -0.48529836535453796 -0.2692040503025055 0.3018351197242737 -5.154905808008056 -41.916854839388435 -14.281573942867357 -1.787982562762038 -0.17803750344382194 0.366389318460107 -2.5583022276507776 -1.3537020844272156 1.369836155568258 -2.081696172753805 -0.9435203711139124 -0.826599423085348 0.2624407112598419 -0.11499471217393875 0.08355723321437836 -0.05361498147249222 -0.1665927767753601 0.2304724156856537 0.6130499839782715 -5.22425651550293 -0.5390664935112 -0.6067243218421936 -0.2037653923034668 0.33648431301116943 0.5171587467193604 -4.791855335235596 -0.4350598156452179 -0.48529836535453796 -0.2692040503025055 0.3018351197242737 0.4005309891092215 0.5187518455119349 0.5244168015934818 -2.3700356917763736 -0.017875605587187614 0.0016023821777471892 -0.15764870445258705 0.06988796272453704 0.023443979381754083 -0.07553085743286894 0.007235870079861706 0.018342207926517834 1.8039091673841856 12.803968093254158 -15.260993798971787 0.025475767207528976 -0.12127035678103124 -0.06601228349766752 0.40053918981432307 0.518758076764856 0.5243778991530056 -2.3700524356372354 -0.017621776571770068 0.0017024485297057138 -0.16109934426410222 0.07209239109150462 0.023959053207954294 -0.07606186490586676 0.003401335099484648 0.025031613930500435 0 31.75 32.75 31.25 35.75 38.25 39.25 0.709693 7 253 253 253 253 253 253 1 -0.9193734526634216 -0.05746084079146385 -9.653421401977539 1.0 1.0 1.2987287410061967 47.71017074584961 47.700321197509766 0.8571500182151794 47.584930419921875 47.55626678466797 47.513267517089844 47.513267517089844 47.47026824951172 47.38426971435547 0 2
7213.639999999999 -2.5241752101053074 -1.3684174788670145 1.3805511995680564 -2.088713504670478 -0.9649509980918509 -0.7973646559564838 0.41112975859978457 -0.17762871539854927 0.12837584394833887 -0.08358948366857497 -0.2580259164665895 0.3496835756271672 1.3962634015954878 -0.6032559531280318 0.43598520614140934 -0.2838834561676856 -0.87629789936014 1.1875821892584904 0.5566421151161194 -4.7504191398620605 -0.40809884667396545 -0.4881725609302521 -0.2926884889602661 0.3205701410770416 -6.5389781051556435 -41.15109182519869 -14.556240850708827 -1.7532134182665826 -0.12983057455764568 0.2515670650293654 -2.524269167576925 -1.368300051694252 1.3806903998004358 -2.088700910607809 -0.9647792021380823 -0.7975719610797327 0.4111075699329376 -0.17695488035678864 0.12711311876773834 -0.08291728049516678 -0.2562982738018036 0.35299214720726013 0.4904935956001282 -5.141577243804932 -0.62549889087677 -0.5691390037536621 -0.26434338092803955 0.3273768424987793 0.5566421151161194 -4.7504191398620605 -0.40809884667396545 -0.4881725609302521 -0.2926884889602661 0.3205701410770416 0.3800745157311805 0.5274850940336874 0.5272702267053598 -2.379356802427716 -0.02117298555759082 0.0037339946114778757 -0.24810667563952374 0.1004411468794657 0.03662063764216005 -0.10676629677356356 0.0031118591408677287 0.03200242560505556 1.309951128058069 13.616569408905509 -15.285717894200713 0.0604797510155253 -0.10537010933191544 -0.02789854641448771 0.3800121702548697 0.527489238555874 0.5274069994143048 -2.3793262987252204 -0.02108622821799182 0.0034708030319900328 -0.248188687214819 0.10013787081967652 0.03634938493932331 -0.10777959806143472 -0.00011385737222335823 0.033530738706781416 0 31.75 32.75 31.25 35.75 38.25 39.25 0.706573 7 253 253 253 253 253 253 1 -0.47884035110473633 0.15322890877723694 -10.285490036010742 1.0 1.0 1.9847899406542535 47.64031219482422 47.65285110473633 0.9914294481277466 47.55626678466797 47.455936431884766 47.498931884765625 47.455936431884766 47.41293716430664 47.32693862915039 0 2
7213.74 -2.476080917237352 -1.3891966301725098 1.3955687099935972 -2.098491870318174 -0.9951350792353102 -0.7564583874474753 0.5507560987593311 -0.23795431071135256 0.1719743645624801 -0.1119778292853435 -0.34565570640260224 0.4684417945530178 1.3962634015954878 -0.6032559531280318 0.43598520614140934 -0.2838834561676856 -0.8762978993601123 1.1875821892584904 0.7944449186325073 -4.85867166519165 -0.3631555438041687 -0.49852800369262695 -0.32258620858192444 0.35259389877319336 -5.282933931086124 -41.929639911117356 -14.600108213783988 -1.7756423454017602 -0.13820835068039097 0.2515681368564307 -2.476373259221212 -1.3890876036933442 1.3952925840960901 -2.098455091516012 -0.995002571736471 -0.7566741148578089 0.5456487536430359 -0.23657970130443573 0.17146338522434235 -0.11090897768735886 -0.3477602005004883 0.46891745924949646 1.0780811309814453 -5.355737209320068 -0.3452259600162506 -0.5630260705947876 -0.21644863486289978 0.4071154296398163 0.7944449186325073 -4.85867166519165 -0.3631555438041687 -0.49852800369262695 -0.32258620858192444 0.35259389877319336 0.3510472722073833 0.538308197144134 0.5317183326614329 -2.391001231803557 -0.025547076803502176 0.004566737216712769 -0.33164111732667595 0.11355632455957007 0.047305337397685124 -0.1302054285313486 -0.008162748689804988 0.02992926612412522 3.465677412562743 13.034255418568499 -14.901697779090327 0.061355585989709575 -0.17092703668429277 -0.06030283188626858 0.3508617066727284 0.5383701793478828 0.5316349853087644 -2.391170943960013 -0.025546081468957423 0.004813431743964966 -0.33498166081860226 0.11507007134295315 0.048139180698467156 -0.12758908806410701 -0.008964240236889465 0.03642286355624008 0 31.75 32.75 31.25 35.75 38.25 39.25 0.702889 7 253 253 253 253 253 253 1 -1.0534486770629883 0.13407529890537262 -9.53849983215332 1.0 1.0 2.6333075745967225 47.633148193359375 47.638519287109375 1.0921390056610107 47.455936431884766 47.44160079956055 47.427268981933594 47.39860534667969 47.34127426147461 47.31260681152344 0 2
