time,{mapping}.mapping.feasibleMoveDiscreteCommand,{mapping}.mapping.robotStopped,{mapping}.mapping.gripperOpened,{mapping}.mapping.collision,{mapping}.mapping.gripperClosed,{mapping}.mapping.nonfeasibleMoveDiscreteCommand,{mapping}.mapping.moveCompleted,{mapping}.mapping.q0,{mapping}.mapping.q1,{mapping}.mapping.q2,{mapping}.mapping.q3,{mapping}.mapping.q4,{mapping}.mapping.q5,{mapping}.mapping.qd0,{mapping}.mapping.qd1,{mapping}.mapping.qd2,{mapping}.mapping.qd3,{mapping}.mapping.qd4,{mapping}.mapping.qd5,{mapping}.mapping.qdd0,{mapping}.mapping.qdd1,{mapping}.mapping.qdd2,{mapping}.mapping.qdd3,{mapping}.mapping.qdd4,{mapping}.mapping.qdd5,{mapping}.mapping.t0,{mapping}.mapping.t1,{mapping}.mapping.t2,{mapping}.mapping.t3,{mapping}.mapping.t4,{mapping}.mapping.t5,{rmqfmu}.rmqfmu.closeGripperCommand,{rmqfmu}.rmqfmu.openGripperCommand,{rmqfmu}.rmqfmu.moveDiscreteCommand,{rmqfmu}.rmqfmu.MovementArgs_target_X,{rmqfmu}.rmqfmu.MovementArgs_target_Y,{rmqfmu}.rmqfmu.MovementArgs_target_Z,{dmodel}.dmodel.movediscrete,{dmodel}.dmodel.pick,{dmodel}.dmodel.place,{dmodel}.dmodel.target_X,{dmodel}.dmodel.target_Y,{dmodel}.dmodel.target_Z,{dmodel}.dmodel.closing_diameter,{dmodel}.dmodel.closing_speed,{dmodel}.dmodel.closing_force,{dmodel}.dmodel.opening_diameter,{dmodel}.dmodel.opening_speed,{dmodel}.dmodel.opening_force,{dmodel}.dmodel.stop,{dmodel}.dmodel.movejoint,{dmodel}.dmodel.target_q0,{dmodel}.dmodel.target_q1,{dmodel}.dmodel.target_q2,{dmodel}.dmodel.target_q3,{dmodel}.dmodel.target_q4,{dmodel}.dmodel.target_q5,{dmodel}.dmodel.movecartesian,{dmodel}.dmodel.target_x,{dmodel}.dmodel.target_y,{dmodel}.dmodel.target_z,{dmodel}.dmodel.target_rx,{dmodel}.dmodel.target_ry,{dmodel}.dmodel.target_rz,{dmodel}.dmodel.setvelocity,{dmodel}.dmodel.target_v,{dmodel}.dmodel.state
3.0,true,false,true,false,false,false,false,-1.3683262912805558,-1.5432193573470894,1.486713906745302,-1.588241870907293,-1.4173442495294735,-0.06722988642033112,-0.8064533970098059,-0.7838478232197073,0.6890527395552215,-1.0611358723034432,-0.4776488459710712,-0.007219683025015948,0.0,0.0,0.0,0.0,0.0,0.0,513.9672814873362,39.41460662750113,8.968711737717374,-2.244593024067721,0.32134477051023963,-0.34322899201651114,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
3.25,true,true,true,false,false,false,false,-1.5456704330868183,-1.6669203741894885,1.590894990962961,-1.7977026541442305,-1.4809219572600325,-0.06726445501776546,-0.5613948411919101,-0.5173085005622271,0.2902167017759795,-1.0169585234187837,-0.1277795758820388,0.005786953554486535,0.0,0.0,0.0,0.0,0.0,0.0,416.2885817950495,39.55422327817188,20.707229430300025,3.2199449033803136,-10.915158941826405,2.336970939742552,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
3.5,true,true,true,false,false,false,false,-1.6588249113417053,-1.7452547156485876,1.6485395579372168,-2.168698719724092,-1.5025757579085814,-0.06736512137591566,-0.028273835998144946,-0.019102606298024082,5.2649778226046644E-5,-0.44425213040917005,-0.007713757589121644,-0.004905887386107765,0.0,0.0,0.0,0.0,0.0,0.0,10.23725477910094,27.47273861331293,3.2477827923091005,-9.549430561917905,2.5848424920118314,3.734123678509235,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
3.75,true,true,true,false,false,false,false,-1.6657940088417327,-1.7408067752263703,1.6485805020476327,-2.2608305028883313,-1.5036615478528494,-0.0671065873517529,-7.999720823547023E-4,0.018118618934079234,0.0,-0.07262075701833767,-0.0064795749869607094,0.0017031380033391665,0.0,0.0,0.0,0.0,0.0,0.0,-5.2805286207360895,33.77169316018695,14.007234761040703,-1.1735355600414379,0.5253876023212465,1.245934820189516,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
4.0,true,true,true,false,false,false,true,-1.6658205555455332,-1.742041063709478,1.648580502047631,-2.263832927205897,-1.5034561567357372,-0.06690825897038088,0.004740591136353315,-0.024406175103304853,0.0,-0.012305632913720851,-0.007688164152063101,-0.008657489685325072,0.0,0.0,0.0,0.0,0.0,0.0,4.588230099727035,34.068721638291905,10.103478310031013,-3.0519912341369833,0.18996881305669364,-0.3710412514840181,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
4.25,true,true,true,false,false,false,true,-1.665706159953917,-1.738288477944324,1.6485805020476318,-2.2631105569616077,-1.503671186119024,-0.0670142582032045,-0.004259844635256416,-0.01188076329938595,0.0,-0.009005853341291482,0.005181296770472599,0.003221291276033818,0.0,0.0,0.0,0.0,0.0,0.0,-6.78958709393653,28.687085625215456,6.413064357007568,-4.654415793216193,-2.299516110026361,-0.12809721487287096,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
4.5,true,true,true,false,false,false,true,-1.665853058164969,-1.7422809288137575,1.6485805020476336,-2.2636341903527093,-1.5037720012683984,-0.06711263865994699,0.002528190987404915,-0.0035090294383971553,0.0,-0.0052197562133918405,-4.235543901386811E-4,0.005633803823989155,0.0,0.0,0.0,0.0,0.0,0.0,-19.09158900452507,39.316324692892735,23.81037472157918,7.683384776444164,1.5078189591084334,0.7839167872381465,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
4.75,true,true,true,false,false,false,true,-1.6657751435799115,-1.7402973472306602,1.6485805020476336,-2.2636142456086796,-1.503470203417824,-0.06722177812343233,-5.484895149620281E-4,-0.02185021582139171,0.0,-0.008072207466190822,-0.004965241978992841,-0.0034594825481620993,0.0,0.0,0.0,0.0,0.0,0.0,-0.348283382384845,36.0850248334918,11.433323554656669,-1.5869114255032166,5.079336870435897,3.2515795299402157,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
5.0,true,true,true,false,false,false,true,-1.665711858113255,-1.7424904432797748,1.6485805020476327,-2.2643476203520194,-1.5033069482949442,-0.06660202567331819,7.655715954512001E-5,0.04549331578135706,0.0,0.017841337709076352,-0.0020659063586944237,-0.0026091306970950443,0.0,0.0,0.0,0.0,0.0,0.0,-1.7848137706434664,45.4434634272167,18.933065612778684,4.618321564101999,6.082493589454169,5.819947331190127,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
5.25,true,true,true,false,false,false,true,-1.6656749328124265,-1.7408217015812708,1.6485805020476318,-2.263712460441675,-1.5030387654562514,-0.06648942158782978,-4.3478072235807327E-4,0.030302204974037277,1.7763568393999728E-13,0.012437978301347572,-0.0020495019660057416,0.0012810752069823067,0.0,0.0,0.0,0.0,0.0,0.0,17.49581991838007,53.61996165675773,23.32510999932681,6.54112454131303,4.7266489644198755,-4.442815376996355,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
5.5,true,true,true,false,false,false,true,-1.6657850550333677,-1.739183330583331,1.6485805020476283,-2.2637454838269235,-1.5035818670531178,-0.06683949278806534,4.1684133904589394E-4,0.05371225379277304,-1.7763568393999728E-13,0.017419877976185324,-7.612093474661439E-4,-2.629225240191191E-4,0.0,0.0,0.0,0.0,0.0,0.0,28.24492522474838,55.315952573678985,0.19394321043651813,-11.056776511657802,0.6925301869069937,-0.16926717777712827,false,false,false,0,0,0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
5.75,true,true,true,false,false,false,true,-1.6656921212993723,-1.7420630631648528,1.6485805020476256,-2.2639004947492474,-1.5031207115736747,-0.06634547567953719,-0.007381235997171399,0.0590783545737402,0.0,-0.019091247373378764,-0.005272292107959828,-0.011392521465401368,0.0,0.0,0.0,0.0,0.0,0.0,28.913806938488097,40.67072861503046,15.712813125048225,2.0378987280760468,-1.7058456925906782,-1.8534098763394469,false,false,true,3,20,2,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
6.0,true,true,true,false,false,false,true,-1.6656806719472224,-1.7410466586373117,1.6485805020476212,-2.2634662275231374,-1.5031716757889315,-0.06644799994475248,-0.001312770892525145,-0.05055066485243662,-1.7763568393999728E-13,0.007342091751282272,-0.01033960102603098,0.0046262575371429065,0.0,0.0,0.0,0.0,0.0,0.0,31.90721240986361,41.456342275710185,15.499582090558551,1.1296247353698354,6.256701132143133,4.486978142714217,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
6.25,true,false,true,false,false,false,false,-1.6657574249442453,-1.739930044841346,1.6486560966206216,-2.2634922165208344,-1.5035637556424213,-0.06724027449975623,0.0020347701330078057,-0.07981192994604842,0.0039269908020494425,-0.011781811995524128,0.023957689697691884,-0.005047836172077701,0.0,0.0,0.0,0.0,0.0,0.0,-4.926527650804181,37.944657272132325,12.97532249766424,-0.2188274450852788,-9.609304505593574,-6.80561041607821,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
6.5,true,false,true,false,false,false,false,-1.727478808226949,-1.8448406166929034,1.732980396868446,-2.2091066302517177,-1.411045228875401,-0.1382390630962953,-0.44680090966064634,-0.4380892553910368,0.40201859020101804,0.2355326030675529,0.4243441088053193,-0.3865570297216187,0.0,0.0,0.0,0.0,0.0,0.0,317.5050658064389,36.87362696443087,14.897289133610482,1.0103155735394538,1.6156045486150923,-5.681395733249593,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
6.75,true,false,true,false,false,false,false,-1.9463261360130915,-2.012245228860846,1.89853641742262,-2.1396556793995494,-1.2388299846087012,-0.3184246098846981,-0.6254108677384539,-0.4529983183974198,0.45834280487976936,0.06053095886818957,0.46170717114961124,-0.5858578863448621,0.0,0.0,0.0,0.0,0.0,0.0,497.8358219658485,30.2052337343781,23.809624996363745,10.076952401858904,9.86824184799136,6.335896282512769,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
7.0,true,true,true,false,false,false,false,-2.1854199783466273,-2.1311504576565055,2.0359620065414292,-2.1306683561909443,-1.0928092593490097,-0.5249101341136253,-0.43906237433859263,-0.019864036634228647,0.09018980249989295,0.024789722863434737,0.08116945440671383,-0.17915454702632203,0.0,0.0,0.0,0.0,0.0,0.0,536.1299679303083,13.771760319248026,9.141246883327089,-4.2646556162501295,-3.3667598676773807,-4.358289073953693,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
7.25,true,true,true,false,false,false,true,-2.287400267435607,-2.130191637285068,2.043374636348174,-2.130502309856568,-1.0841509998882293,-0.5562660099760084,-0.01896923187665026,-0.020742300430850544,3.9571729431025414E-4,-0.012819206185808113,0.008214566566521024,-0.0014434927663839988,0.0,0.0,0.0,0.0,0.0,0.0,8.878281430877877,22.901334815072126,18.8329331831733,4.988271814781954,-5.85894875929575,0.5998309560220392,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
7.5,true,true,true,false,false,false,true,-2.2930624536450814,-2.127748338895712,2.043560523831049,-2.1306261328368734,-1.0842131753375854,-0.5571315857198313,-0.008192117834048104,0.008344938546399422,0.0,0.004042419197602321,-0.013412146905442802,-0.0042378601249553095,0.0,0.0,0.0,0.0,0.0,0.0,-48.41548983294423,9.786072783941853,9.063549505068588,-8.197880163200645,0.36698186839459196,-1.7405080880578019,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
7.75,true,true,true,false,false,false,true,-2.2931505881509375,-2.1286471603515205,2.043560523831049,-2.1305603766107177,-1.0843376653292438,-0.5572735744631587,-0.0022438230626416855,-0.05503649431072538,-1.7763568393999728E-13,-0.017911548113322382,-0.00472966850146787,0.004642703149215051,0.0,0.0,0.0,0.0,0.0,0.0,0.12004139968023289,29.678767431108433,23.41297125011247,7.648923403748938,-0.7493842581967167,2.225874378526961,false,false,false,0,0,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
8.0,true,true,true,false,false,false,true,-2.2930540286239376,-2.130435344406756,2.04356052383105,-2.130458100947229,-1.0843938144726257,-0.557250186296042,0.0030590693466343,-0.006973116240162335,-1.776356839400604E-13,-0.003953939202184463,-0.011031800818985778,-0.004375580737204548,0.0,0.0,0.0,0.0,0.0,0.0,-54.46295315223638,7.546113044952795,8.196442873377318,-3.93056748805771,-1.9136883508873594,-1.445498202496311,false,false,true,8,10,0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
8.25,true,true,true,false,false,false,true,-2.293031808338262,-2.1320064146846045,2.04356052383105,-2.131492037174035,-1.0839891665196753,-0.5570043298086631,0.006287168361042291,-0.042278509788937296,0.0,-0.01218940579850412,-0.001710189573423178,0.0028294123015199036,0.0,0.0,0.0,0.0,0.0,0.0,0.9016762161374846,28.440709517457332,21.75408284781754,5.845749217813334,2.3327653336262855,-2.3258204412361407,false,false,true,8,10,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
8.5,true,false,true,false,false,false,false,-2.29328552226285,-2.1311815310965807,2.0429970006551246,-2.131252215022383,-1.0830161957444728,-0.5570713188444829,-0.00951981024215532,-0.012071005768634804,-0.015707962791470038,-0.009830842258830864,0.03565545626412357,-0.024087741735372776,0.0,0.0,0.0,0.0,0.0,0.0,36.04805886746438,11.951183548414653,10.520092739777894,-2.7312594031852067,-4.44293735123208,-1.4397109403877333,false,false,true,8,10,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
8.75,true,false,true,false,false,false,false,-2.3147400114423586,-2.11361081415538,2.0094657793315873,-2.1504498200655444,-1.046292515784847,-0.5829707738496928,-0.23363214295124765,0.2843597741812542,-0.29645800217489654,-0.11608946741363901,0.3055707011139827,-0.2722441751383018,0.0,0.0,0.0,0.0,0.0,0.0,240.86570033351063,32.722275147596875,28.940380505519535,12.876249850777906,1.8745948948346491,6.259392836830331,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
