time,{mapping}.mapping.feasibleMoveDiscreteCommand,{mapping}.mapping.robotStopped,{mapping}.mapping.gripperOpened,{mapping}.mapping.collision,{mapping}.mapping.gripperClosed,{mapping}.mapping.nonfeasibleMoveDiscreteCommand,{mapping}.mapping.moveCompleted,{mapping}.mapping.q0,{mapping}.mapping.q1,{mapping}.mapping.q2,{mapping}.mapping.q3,{mapping}.mapping.q4,{mapping}.mapping.q5,{mapping}.mapping.qd0,{mapping}.mapping.qd1,{mapping}.mapping.qd2,{mapping}.mapping.qd3,{mapping}.mapping.qd4,{mapping}.mapping.qd5,{mapping}.mapping.qdd0,{mapping}.mapping.qdd1,{mapping}.mapping.qdd2,{mapping}.mapping.qdd3,{mapping}.mapping.qdd4,{mapping}.mapping.qdd5,{mapping}.mapping.t0,{mapping}.mapping.t1,{mapping}.mapping.t2,{mapping}.mapping.t3,{mapping}.mapping.t4,{mapping}.mapping.t5,{rmqfmu}.rmqfmu.closeGripperCommand,{rmqfmu}.rmqfmu.openGripperCommand,{rmqfmu}.rmqfmu.moveDiscreteCommand,{rmqfmu}.rmqfmu.MovementArgs_target_X,{rmqfmu}.rmqfmu.MovementArgs_target_Y,{rmqfmu}.rmqfmu.MovementArgs_target_Z,{dmodel}.dmodel.movediscrete,{dmodel}.dmodel.pick,{dmodel}.dmodel.place,{dmodel}.dmodel.target_X,{dmodel}.dmodel.target_Y,{dmodel}.dmodel.target_Z,{dmodel}.dmodel.closing_diameter,{dmodel}.dmodel.closing_speed,{dmodel}.dmodel.closing_force,{dmodel}.dmodel.opening_diameter,{dmodel}.dmodel.opening_speed,{dmodel}.dmodel.opening_force,{dmodel}.dmodel.stop,{dmodel}.dmodel.movejoint,{dmodel}.dmodel.target_q0,{dmodel}.dmodel.target_q1,{dmodel}.dmodel.target_q2,{dmodel}.dmodel.target_q3,{dmodel}.dmodel.target_q4,{dmodel}.dmodel.target_q5,{dmodel}.dmodel.movecartesian,{dmodel}.dmodel.target_x,{dmodel}.dmodel.target_y,{dmodel}.dmodel.target_z,{dmodel}.dmodel.target_rx,{dmodel}.dmodel.target_ry,{dmodel}.dmodel.target_rz,{dmodel}.dmodel.setvelocity,{dmodel}.dmodel.target_v,{dmodel}.dmodel.state
10.0,true,false,true,false,false,false,false,-2.2931185011563153,-2.1286954894187167,2.0429970193226383,-2.1310606375475327,-1.0844360430050397,-0.5579264032448639,-0.014214176954039369,0.017063016098004088,-0.01570796321441502,-0.016548387419665543,-0.004099034078563405,-0.004556222400341879,0.0,0.0,0.0,0.0,0.0,0.0,-25.643873048841407,20.137922174832674,17.925379996196753,3.8883569341221405,-4.3494958585355565,-0.8760783032354951,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
10.5,true,false,true,false,false,false,false,-2.502169795827185,-1.9147074854001627,1.880431382973443,-2.1707720419238763,-0.9297842558248535,-0.7628046825415558,-0.4479229959304131,0.7569528929404139,-0.41636984345718875,0.007509725799613668,0.3779675788419943,-0.7719511921363457,0.0,0.0,0.0,0.0,0.0,0.0,608.8883362461423,28.249666033574545,10.170634299781247,-0.8792117252949254,-4.258342568388582,-3.428140333607952,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.0,true,false,true,false,false,false,false,-2.785455971441886,-1.582271707839591,1.7493677663249834,-2.16959383327485,-0.8035945243281959,-1.0532885692998226,-0.7260620991522446,0.8341919524781832,-0.11290622094842118,0.0014218705477018199,0.10921642102681942,-0.8594873822133742,0.0,0.0,0.0,0.0,0.0,0.0,419.4750802480388,43.91408318076654,19.267053056563253,6.947087686981341,0.8994821660812136,4.4834257766349115,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
11.5,true,false,true,false,false,false,false,-3.0608667005772627,-1.2237241157745018,1.7323827782519583,-2.169915044529719,-0.7872950544080797,-1.4557137455787288,-0.09509418514907723,0.15984069184632316,-3.552713678801208E-13,0.0035397141644473544,-0.012417709588244091,-0.15807493857401358,0.0,0.0,0.0,0.0,0.0,0.0,59.12182438140553,29.699699349398497,14.295611825196223,3.228256530694909,7.59189320049682,0.4119243196312222,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.0,true,true,true,false,false,false,false,-3.075168875814227,-1.2096647327701762,1.732382778251952,-2.1699290993078213,-0.7867399224819378,-1.4805830247962692,-6.132635979484545E-4,0.04034102830719725,0.0,0.019910728193654546,-0.0201800776742407,-7.778164205164854E-4,0.0,0.0,0.0,0.0,0.0,0.0,51.881086911702106,26.63141100695487,12.210904155205858,2.3270201797857633,-0.48097523107416296,0.04770367011362211,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
12.5,true,true,true,false,false,false,true,-3.0756013119519503,-1.2013452635518682,1.732382778251952,-2.1703985959734364,-0.7877392395435519,-1.478323353158931,0.0023095882554007453,-0.019961598207988793,-1.776356839400604E-13,-0.0034719274482959664,9.136531962996172E-4,-0.005255210495037567,0.0,0.0,0.0,0.0,0.0,0.0,49.770436915108775,27.737247986221007,12.790872960931233,1.2272006344658124,1.5808005448320313,-0.37841182254023453,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.0,true,true,true,false,false,false,true,-3.0756139590754854,-1.2005138445606756,1.7323827782519539,-2.1694720432825765,-0.7884778853999244,-1.4780358989885505,0.0019422152341523314,0.020334984657037362,0.0,1.1565261601733737E-4,0.02583736720316824,0.003601054905112028,0.0,0.0,0.0,0.0,0.0,0.0,54.13529608301609,36.34750295091676,19.672654861822124,7.08898910947039,4.2831518220293585,-1.590152632180795,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
13.5,true,true,true,false,false,false,true,-3.075681847187073,-1.2017578655869734,1.7323827782519539,-2.1700221843562515,-0.7877734825948104,-1.4780899311539502,-0.0014657761465034088,-0.010211110042670312,0.0,0.001208941293029638,0.02448824399739412,0.0033404346710959026,0.0,0.0,0.0,0.0,0.0,0.0,23.950966828788268,12.805757438743267,25.89971343289352,11.584922737713379,-4.874677734932523,-2.9811296309133386,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.0,true,true,true,false,false,false,true,-3.0755699958558287,-1.2011215237982347,1.7323827782519565,-2.1695224987470407,-0.7875393211078618,-1.4779272246384183,0.0021296781266504157,0.07470925082878986,0.0,0.027331942479419277,0.014581972157848413,-0.005221510275533676,0.0,0.0,0.0,0.0,0.0,0.0,38.479767125424054,34.2180880826927,19.351844146585133,7.8097388065405795,5.469689774055391,3.734374375903684,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
14.5,true,true,true,false,false,false,true,-3.0756734506166543,-1.2020144912673896,1.7323827782519592,-2.1699163203511835,-0.7877127785089266,-1.4781782875072178,5.14695264897216E-4,0.0034808661123271454,0.0,0.0020615653301807252,0.00631849815961997,-1.0195929665004297E-4,0.0,0.0,0.0,0.0,0.0,0.0,5.221275721760628,18.999312789869123,16.64793865425139,5.317300932625684,2.111134198064007,-2.721441995918684,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
15.0,true,true,true,false,false,false,true,-3.075605361913044,-1.2016552973742156,1.73238277825196,-2.169750808136132,-0.7872524912968455,-1.4780202518343737,0.003011259477859229,-0.021022180840905864,0.0,-0.009188114290028134,-0.008763878258745772,0.011036757162943254,0.0,0.0,0.0,0.0,0.0,0.0,26.62072877996196,42.30336797495598,23.34478654342343,8.807505323213558,-7.347572189497797,2.1396420185638347,false,false,false,0,0,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
15.5,true,true,true,false,false,false,true,-3.075578587096671,-1.2017233442553765,1.7323827782519627,-2.169897162722342,-0.7870683582631233,-1.4777031320901255,0.005013466452653435,0.08341849883636837,0.0,0.028366617466707527,0.020145839578149093,-0.003711313597066407,0.0,0.0,0.0,0.0,0.0,0.0,27.58428817021807,38.52579248674233,22.38546425095107,10.378575520332054,3.632563890198307,4.520897019964492,false,false,true,1,13,0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop
16.0,true,true,true,false,false,false,true,-3.075647574732285,-1.2051388257701934,1.7323827782519645,-2.1706624621502053,-0.7867653514506174,-1.4780816558933676,0.001595995924397504,-0.06543431146842829,0.0,0.025913525068693315,-0.004251223832874864,0.014887148383738355,0.0,0.0,0.0,0.0,0.0,0.0,17.663985483156146,20.614992367884714,7.107421193908675,2.3649542148666884,-1.1455180392270123,0.9018226906696896,false,false,true,1,13,0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove
