time,{mapping}.mapping.feasibleMoveDiscreteCommand,{mapping}.mapping.robotStopped,{mapping}.mapping.gripperOpened,{mapping}.mapping.collision,{mapping}.mapping.gripperClosed,{mapping}.mapping.nonfeasibleMoveDiscreteCommand,{mapping}.mapping.moveCompleted,{mapping}.mapping.q0,{mapping}.mapping.q1,{mapping}.mapping.q2,{mapping}.mapping.q3,{mapping}.mapping.q4,{mapping}.mapping.q5,{mapping}.mapping.qd0,{mapping}.mapping.qd1,{mapping}.mapping.qd2,{mapping}.mapping.qd3,{mapping}.mapping.qd4,{mapping}.mapping.qd5,{mapping}.mapping.qdd0,{mapping}.mapping.qdd1,{mapping}.mapping.qdd2,{mapping}.mapping.qdd3,{mapping}.mapping.qdd4,{mapping}.mapping.qdd5,{mapping}.mapping.t0,{mapping}.mapping.t1,{mapping}.mapping.t2,{mapping}.mapping.t3,{mapping}.mapping.t4,{mapping}.mapping.t5,{rmqfmu}.rmqfmu.closeGripperCommand,{rmqfmu}.rmqfmu.openGripperCommand,{rmqfmu}.rmqfmu.moveDiscreteCommand,{rmqfmu}.rmqfmu.MovementArgs_target_X,{rmqfmu}.rmqfmu.MovementArgs_target_Y,{rmqfmu}.rmqfmu.MovementArgs_target_Z,{dmodel}.dmodel.movediscrete,{dmodel}.dmodel.pick,{dmodel}.dmodel.place,{dmodel}.dmodel.target_X,{dmodel}.dmodel.target_Y,{dmodel}.dmodel.target_Z,{dmodel}.dmodel.closing_diameter,{dmodel}.dmodel.closing_speed,{dmodel}.dmodel.closing_force,{dmodel}.dmodel.opening_diameter,{dmodel}.dmodel.opening_speed,{dmodel}.dmodel.opening_force,{dmodel}.dmodel.stop,{dmodel}.dmodel.movejoint,{dmodel}.dmodel.target_q0,{dmodel}.dmodel.target_q1,{dmodel}.dmodel.target_q2,{dmodel}.dmodel.target_q3,{dmodel}.dmodel.target_q4,{dmodel}.dmodel.target_q5,{dmodel}.dmodel.movecartesian,{dmodel}.dmodel.target_x,{dmodel}.dmodel.target_y,{dmodel}.dmodel.target_z,{dmodel}.dmodel.target_rx,{dmodel}.dmodel.target_ry,{dmodel}.dmodel.target_rz,{dmodel}.dmodel.setvelocity,{dmodel}.dmodel.target_v,{dmodel}.dmodel.state
0.0,false,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.1,false,true,true,false,false,false,true,2.2893265136936236E-6,-0.0015115248790529279,8.43769498715119E-15,-7.252189618167648E-4,-1.0473645417619082E-6,-3.0239199902970526E-4,-4.121368197829244E-5,-0.0029172615369610975,8.881784197001442E-14,3.8536606767892436E-4,-1.0856140875148643E-6,-0.004146357092516073,0.0,0.0,0.0,0.0,0.0,0.0,-45.765780443923454,62.34260103525893,25.98492053964521,9.365344056812484,-0.21053554383244616,6.469739395193234,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.2,false,true,true,false,false,false,true,2.767611686493865E-7,-7.769588084727275E-5,1.021405182655144E-14,-5.099546543840816E-5,3.729961011167404E-6,-2.8170145352035547E-4,1.1396432348931527E-4,-0.013993091054409788,0.0,-0.00646652310454257,-0.001211646873233744,-0.0030030271129356054,0.0,0.0,0.0,0.0,0.0,0.0,-44.470991642800236,48.46632058076849,15.777425514174372,-8.426307292941177,0.05651340248722131,-5.541068624314667,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.30000000000000004,false,true,true,false,false,false,true,-1.1613727841641719E-6,-0.0014768389678696536,1.5987211554602254E-14,-1.6574690601478537E-4,4.115737460619329E-6,-3.0436106320452794E-4,-8.85150142515575E-4,0.005629194309886407,-8.881784197001442E-14,0.0053879570765859065,-2.9227626825446064E-4,0.011134518639188922,0.0,0.0,0.0,0.0,0.0,0.0,-41.0158783315134,31.245781897984976,3.3708115860770973,-5.906416871706379,0.031966066306595764,5.958510648040378,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.4,false,true,true,false,false,false,true,-2.030388018603446E-6,-0.0013900463905596183,1.9984014443252818E-14,-2.845373643531879E-4,4.0012598669925126E-6,4.830647041043079E-5,-3.4792751248958386E-4,0.03929181802675514,8.881784197001442E-14,0.014110266180012177,-1.4386125801735567E-4,0.0028121000426040753,0.0,0.0,0.0,0.0,0.0,0.0,-44.123517957971075,66.05870987725503,29.022231907770426,11.825328328059943,0.020428807034835128,8.01715968278871,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.5,false,true,true,false,false,false,true,4.3659013870822605E-7,-7.963164248074861E-4,2.4424906541753444E-14,-2.3596166989436895E-4,9.11545854709317E-6,-3.1828190092264563E-4,3.3027389765295106E-4,0.03162690518800982,-8.881784197001442E-14,-0.011866694458451375,-1.3191723882144684E-4,-0.010528888793803983,0.0,0.0,0.0,0.0,0.0,0.0,-43.2558391992611,19.874656415415668,-4.867450297975479,-12.465200102683278,0.04779297961401071,-8.070907980676761,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.6,false,true,true,false,false,false,true,4.766016294954767E-6,-0.0024627414560218774,2.886579864025407E-14,-4.711586703400883E-4,9.22766866651159E-6,-2.613198663672378E-4,1.362170804597469E-4,0.058430949044564605,0.0,-0.0170278192229926,-1.0762603448455595E-4,-0.014502848806330657,0.0,0.0,0.0,0.0,0.0,0.0,-46.23078833788487,55.37751198644325,21.60507570207591,7.31370107731122,5.987885533284054E-4,5.51901516873533,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.7,false,true,true,false,false,false,true,1.960231864384099E-6,9.43823549361511E-4,2.7977620220553945E-14,2.1010798360698857E-5,7.0286499851413E-6,-2.1829180430632533E-4,-1.9620226039404316E-4,0.0334747324185206,8.881784196999864E-14,0.016387080445487638,4.10893769142653E-4,-0.007045634079271288,0.0,0.0,0.0,0.0,0.0,0.0,-45.16945084591741,32.732262492814236,4.752034046616965,-5.198563792275927,0.0072209388400006624,-3.0420993391409876,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.7999999999999999,false,true,true,false,false,false,true,4.546834784235898E-7,-0.0011166084698346346,2.9753977059954195E-14,-1.691492642099668E-4,8.482463823789033E-6,-1.4773778519616698E-4,3.250722463654146E-4,0.04417612648407874,0.0,0.013202619020800267,-4.6326472622474886E-4,0.0012528817889821116,0.0,0.0,0.0,0.0,0.0,0.0,-45.08874204071907,54.524994283593195,2.7240271022093743,14.830499620930942,-0.043284262662947416,9.602367036725358,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
0.8999999999999999,false,true,true,false,false,false,true,4.739780523621562E-6,-0.0011443983256334,3.019806626980426E-14,-4.463567980592664E-4,1.1012637822993554E-5,-2.4286606103185449E-4,0.0012967571723086129,-0.0035837364671381603,8.881784196999864E-14,0.0041983072842193365,3.8907721577879386E-4,0.011864077197019462,0.0,0.0,0.0,0.0,0.0,0.0,-43.27517738905054,32.040870709370964,4.52870557921347,-5.565460763435465,-0.08902922919031397,-3.1047850040646887,false,false,false,0,0,0,false,false,false,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,
