time,{dmodel}.dmodel.movediscrete,{dmodel}.dmodel.pick,{dmodel}.dmodel.place,{dmodel}.dmodel.target_X,{dmodel}.dmodel.target_Y,{dmodel}.dmodel.target_Z,{dmodel}.dmodel.closing_diameter,{dmodel}.dmodel.closing_speed,{dmodel}.dmodel.closing_force,{dmodel}.dmodel.opening_diameter,{dmodel}.dmodel.opening_speed,{dmodel}.dmodel.opening_force,{dmodel}.dmodel.stop,{dmodel}.dmodel.movejoint,{dmodel}.dmodel.target_q0,{dmodel}.dmodel.target_q1,{dmodel}.dmodel.target_q2,{dmodel}.dmodel.target_q3,{dmodel}.dmodel.target_q4,{dmodel}.dmodel.target_q5,{dmodel}.dmodel.movecartesian,{dmodel}.dmodel.target_x,{dmodel}.dmodel.target_y,{dmodel}.dmodel.target_z,{dmodel}.dmodel.target_rx,{dmodel}.dmodel.target_ry,{dmodel}.dmodel.target_rz,{dmodel}.dmodel.setvelocity,{dmodel}.dmodel.target_v,{dmodel}.dmodel.state,{mapping}.mapping.feasibleMoveDiscreteCommand,{mapping}.mapping.robotStopped,{mapping}.mapping.gripperOpened,{mapping}.mapping.collision,{mapping}.mapping.gripperClosed,{mapping}.mapping.nonfeasibleMoveDiscreteCommand,{mapping}.mapping.moveCompleted,{mapping}.mapping.q0,{mapping}.mapping.q1,{mapping}.mapping.q2,{mapping}.mapping.q3,{mapping}.mapping.q4,{mapping}.mapping.q5,{mapping}.mapping.qd0,{mapping}.mapping.qd1,{mapping}.mapping.qd2,{mapping}.mapping.qd3,{mapping}.mapping.qd4,{mapping}.mapping.qd5,{mapping}.mapping.qdd0,{mapping}.mapping.qdd1,{mapping}.mapping.qdd2,{mapping}.mapping.qdd3,{mapping}.mapping.qdd4,{mapping}.mapping.qdd5,{mapping}.mapping.t0,{mapping}.mapping.t1,{mapping}.mapping.t2,{mapping}.mapping.t3,{mapping}.mapping.t4,{mapping}.mapping.t5,{controller}.controller.closeGripperCommand,{controller}.controller.openGripperCommand,{controller}.controller.moveDiscreteCommand,{controller}.controller.MovementArgs_target_X,{controller}.controller.MovementArgs_target_Y,{controller}.controller.MovementArgs_target_Z
5.0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove,true,true,true,false,false,false,true,-1.6631808722525117,-1.739808090480948,1.6484406658163175,-2.122294512953146,-1.5034676829991591,-0.06707864859195034,-0.02190051376587168,0.0290313744114818,3.77818333952015E-4,-1.444282243329584,-0.0016383025263522549,6.282292520865119E-4,0.0,0.0,0.0,0.0,0.0,0.0,-19.731535605766503,-68.12741749571288,-94.96944650197335,-108.29263853311045,1.4084997947448996,-3.4435169337103346,false,false,false,0,0,0
5.5,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-1.6657820374484507,-1.7401352227676066,1.64858047975894,-2.263518420518297,-1.5036123742417127,-0.06731265018538446,-0.00313650445917808,-0.0342742680567561,2.3673294435866915E-7,-0.015048198211254126,7.655812519047508E-4,0.007150781136555803,0.0,0.0,0.0,0.0,0.0,0.0,5.056569349967723,57.96912345101049,26.785242639245773,9.072532540840742,2.158797425131422,1.9590611794702102,false,false,false,0,0,0
6.0,true,false,false,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-1.6657214419275554,-1.7393822797132916,1.648580510304721,-2.2633490154737093,-1.5035087496820374,-0.0670712353504368,-0.004622705921697544,0.04496714342732229,5.186961971048842E-11,0.016363503386074636,0.008832865303354443,0.007351534557287366,0.0,0.0,0.0,0.0,0.0,0.0,-9.961193954346454,55.74732123836926,24.64644365987916,2.480153333362801,1.6706567561295713,1.7563162269677164,false,false,true,3,20,2
6.5,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove,true,true,true,false,false,false,true,-1.6657717661908062,-1.740439194739177,1.6485805103113833,-2.2637372280504007,-1.503525481211983,-0.06704838180837935,-0.0034297896334579314,-0.021205844424976757,0.0,-0.01074328084698118,-0.010210146798250936,5.759935338467537E-4,0.0,0.0,0.0,0.0,0.0,0.0,-22.570917982209238,37.06470984911889,12.289028401832876,-1.6390954581099215,-1.3905586826131988,-4.273711222283749,false,false,false,0,0,0
7.0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,false,-1.7081298260776885,-1.8975288981838325,1.8052779943599067,-2.15104494638564,-1.3472545492195813,-0.22257040961223717,-1.5229414783341935,-1.5475327476080711,1.5707554211998322,0.46825412199852257,1.577009422352871,-1.5653750175810166,0.0,0.0,0.0,0.0,0.0,0.0,891.249688102988,73.88217801929322,55.00509490879732,28.446228134313724,-53.53143576810163,46.64965374632062,false,false,false,0,0,0
7.5,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-2.2715713858970963,-2.128093061196867,2.043414083167689,-2.1304553486321245,-1.0843967181250633,-0.5567746067944785,-0.15005175352787212,0.06764671909831466,0.0011347663578576105,0.023233573791615,0.005699443859974573,-0.006159728132537754,0.0,0.0,0.0,0.0,0.0,0.0,287.63277742609836,-0.24361460081067624,6.659439586435664,-4.5935334981121,2.4452390282668293,8.56314371095777,false,false,false,0,0,0
8.0,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-2.293021213065873,-2.1284664345303996,2.043560523702493,-2.1305069565734867,-1.0841822885757457,-0.5570133025508546,0.005224216770649659,-0.059848198839774935,8.644356341847199E-8,-7.658113196029767E-4,-0.008163807156691578,0.009179028963046872,0.0,0.0,0.0,0.0,0.0,0.0,-3.493395652502849,14.933443270753108,11.988171547953218,9.386617218255301,3.1471326868976846,5.247409675963294,false,false,false,0,0,0
8.5,true,false,false,3,20,2,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-2.2929525841830545,-2.128187127891618,2.0435605348517765,-2.130569987014187,-1.084008168858218,-0.556982027061856,0.0038819722490757986,0.012952172726699294,5.435651928564882E-11,0.004118459081681268,-0.0036279775097015294,-0.00774667568741466,0.0,0.0,0.0,0.0,0.0,0.0,11.640621553162488,17.43891847390265,18.513185215862457,3.9097914017375763,4.009877502293236,2.105397133684138,false,false,true,8,10,0
9.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove,true,true,true,false,false,false,true,-2.2930202144266634,-2.127784517791137,2.0435605348587655,-2.130188032863625,-1.0841817312324098,-0.5572549082004983,0.0026994662045254935,0.0053931959723031485,1.7763568394002883E-13,0.001787968749233964,0.008817236539116112,-0.006219906179616563,0.0,0.0,0.0,0.0,0.0,0.0,-14.96854944525352,20.272778343974984,5.227289204230734,-5.795389889856415,-2.4582534310088198,-0.7777482858841548,false,false,false,0,0,0
9.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,false,true,false,false,false,false,-2.3612667032826593,-2.050920055187259,1.9672619936908378,-2.155861915257728,-1.0057855575469477,-0.6350342078460858,-1.2034510689078717,1.6447087858850646,-1.570756403724294,-0.09226589345505884,1.5503045846849137,-1.5546019602055037,0.0,0.0,0.0,0.0,0.0,0.0,774.2997220473417,-142.89612580174747,-48.01405289614868,-45.48046661507616,20.06978980624536,-28.25425488791594,false,false,false,0,0,0
10.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,false,-2.9325663375069624,-1.344521685583845,1.7324315276220412,-2.1696258975816436,-0.7877070639589472,-1.4141133683888603,-0.5799161377252683,1.5785708703220163,-3.776994935478309E-4,0.02213151554144635,-0.0011396937895647129,-1.3929001092119662,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,26.4466812732774,110.9315694028227,68.19192635446869,0.6216917524250765,-35.2538295798308,false,false,false,0,0,0
10.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0753949274562933,-1.2010510371563496,1.7323827927622624,-2.169844558402784,-0.7876397708723104,-1.477937477822051,0.003077964569797652,0.0294236508592511,-8.251603844655795E-8,0.027943888111537404,0.011481270640434605,0.007042675797741688,0.0,0.0,0.0,0.0,0.0,0.0,10.827427408655629,15.711683214519502,22.389379389102125,8.763795448186304,1.1189577252042398,-2.6624883354602544,false,false,false,0,0,0
11.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0755764734864988,-1.2004070467774817,1.7323827821131337,-2.169599631635159,-0.7877396816173956,-1.4780563940955345,-7.433152312330707E-4,0.03515602119712544,-6.217248937901009E-12,0.013233675337076816,0.0073267074724549415,0.0034227764929895717,0.0,0.0,0.0,0.0,0.0,0.0,23.241609234490912,34.306329003829255,17.88088812663643,-1.5032515959354245,3.2199366210149463,-0.978693162604336,false,false,false,0,0,0
11.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075516535658635,-1.2005574346089842,1.7323827821128521,-2.1697147113957493,-0.7876738307481608,-1.477988304337777,-0.005641479136463629,-0.020039736614127144,0.0,-0.005839828889263796,-3.152395376737123E-4,0.0021516403952755968,0.0,0.0,0.0,0.0,0.0,0.0,10.205460071140365,32.268706503791634,12.001931072475514,0.026931905498273245,2.557712492149732,-0.2634465569557023,false,false,false,0,0,0
12.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0757049466234108,-1.2009635121761777,1.7323827821128512,-2.169848301724432,-0.7875790030173162,-1.4779333012803457,0.005035880574232644,-0.005241053739268044,0.0,-0.0011845781745732178,-0.010551674378598845,0.003199082003568276,0.0,0.0,0.0,0.0,0.0,0.0,3.0761798266734344,29.273363657778667,14.915275969581398,3.4621764972320093,0.15050298793527617,-1.4966724827092903,false,false,false,0,0,0
12.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0756167808119717,-1.2006122223324036,1.7323827821128504,-2.1697143777086962,-0.7875070701999398,-1.4779796467448492,-0.005866924977126125,-0.05813537328548592,0.0,-0.0199873507824546,0.0034815856341902205,0.004335496580586839,0.0,0.0,0.0,0.0,0.0,0.0,23.119264232768536,42.018902850036405,23.620660014483008,9.481430266189495,-4.1275135555881475,3.159225339423484,false,false,false,0,0,0
13.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0756629333669414,-1.2007925321320494,1.7323827821128504,-2.169781281548203,-0.7874759695874709,-1.477923227239315,1.1499987273564806E-4,-0.009378373283651298,-1.7763568393999728E-13,-0.0031057842178933846,-0.00953485669023941,0.005699235650346243,0.0,0.0,0.0,0.0,0.0,0.0,45.63935100652526,27.421541650954584,14.073391430104575,3.5067302699391574,6.094138610545636,1.6567698553584669,false,false,false,0,0,0
13.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075623785623111,-1.2007695425985316,1.7323827821128504,-2.169786937360482,-0.7873187764368534,-1.4780663173295796,0.00446212349451899,0.06495057310685987,0.0,0.023134099198426065,-0.008923203128129158,-0.003922754903306566,0.0,0.0,0.0,0.0,0.0,0.0,6.447342107850699,26.71983814940438,11.672907502550206,0.9598723553260037,-2.160552778282985,-0.15002270443901722,false,false,false,0,0,0
14.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075680099950624,-1.2003529255087226,1.7323827821128512,-2.1696562181621113,-0.7874159348659631,-1.4780047525693787,-8.810528846935073E-4,0.018145519782028434,1.7763568393999728E-13,0.007328645624936589,0.006545026577063993,0.00523616368432929,0.0,0.0,0.0,0.0,0.0,0.0,14.341331474301697,20.98243793566701,8.721635373385922,-1.5152482246779937,2.2899527286349555,-1.4663240463863638,false,false,false,0,0,0
14.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.0756414276880966,-1.2001569989366798,1.7323827821128504,-2.169595540985582,-0.787369104622921,-1.4780592858344956,0.005139958736321311,-0.024308536217705987,1.7763568393999728E-13,-0.025189141364197424,3.61538152304718E-5,-0.004156204763460697,0.0,0.0,0.0,0.0,0.0,0.0,54.78363603615865,44.659530342291205,26.643223425732977,12.802160259097397,-2.2585059309385995,-1.4871078582186867,false,false,false,0,0,0
15.0,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075573825331034,-1.200537731384081,1.7323827821128504,-2.16970529137141,-0.7874749532168495,-1.4779734478092719,0.004352440494769669,0.0560939160756303,0.0,0.022716636765625964,0.002230007106884464,0.0038996687175434927,0.0,0.0,0.0,0.0,0.0,0.0,6.7373149747796415,19.462605704723682,8.163293108428597,-1.0370510760503098,-2.646958517671931,-0.6872279093898289,false,false,false,0,0,0
15.5,true,false,false,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-3.075685581202941,-1.2014154745844126,1.7323827821128504,-2.1700121238157317,-0.7871402954602598,-1.4779593018655452,-0.003151669900702321,0.06383161320399179,0.0,0.02359357345795474,-4.550122664425515E-4,0.0017301368197661442,0.0,0.0,0.0,0.0,0.0,0.0,24.180100329222157,22.593192908991632,9.561095845374258,-1.2089009473085874,0.6432392789482183,-1.2438461118515873,false,false,true,1,13,0
16.0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmMove,true,true,true,false,false,false,true,-3.0757075616390983,-1.2005078032698009,1.7323827821128504,-2.1696809671693753,-0.7874677072128562,-1.477961198885425,-0.0010648834546598818,0.050494434645101824,-1.7763568393999728E-13,0.01682439254117888,0.005289423159559332,-0.009004448881098895,0.0,0.0,0.0,0.0,0.0,0.0,-21.169767428898858,23.734279422811568,10.861738656656465,0.4262592224411364,-2.2571260470398187,-0.4399333303461169,false,false,false,0,0,0
16.5,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,false,true,false,false,false,false,-3.0142253118469116,-1.2727602431282632,1.6538453881414616,-2.10992768707825,-0.862595772987202,-1.3999580395695501,1.5564664962977712,-1.5719999198013241,-1.5707556190986725,0.24590658629893333,-0.48463971831608416,1.569771961517329,0.0,0.0,0.0,0.0,0.0,0.0,-745.9554073533058,-21.513981105629664,-24.291856873144063,-22.31860923783192,-24.83494078604045,-18.281870607503656,false,false,false,0,0,0
17.0,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,false,-2.598726195323633,-1.343071862619377,1.3625168988141745,-2.0767661677328855,-0.926725453456557,-0.8594396872823769,0.10281129943992609,0.05594752252803495,-0.006705735168209887,0.019043691726136423,-0.006904929993288875,0.22501957822861166,0.0,0.0,0.0,0.0,0.0,0.0,-133.3046599112963,50.86029540379211,27.16223599210994,13.508247543602039,1.6111462677129378,10.118606974159725,false,false,false,0,0,0
17.5,true,false,false,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,false,0.0,ArmStop,true,true,true,false,false,false,true,-2.5847059159844887,-1.3427595894969935,1.361651530463166,-2.0768373844626753,-0.926788968062823,-0.8490332841575476,-0.0030743634845004832,-0.002853146006031702,-5.108248046780429E-7,-0.0010192918162841918,-0.008884899103021869,0.003814377090182689,0.0,0.0,0.0,0.0,0.0,0.0,-4.9716532777162845,42.63712174600692,17.16749822015467,2.642402417680158,-2.301838708263703,-0.631316311643808,false,false,false,0,0,0
