timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_mode actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state
8527.673999999999 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421958208084106 -3.491248607635498 -1.3258771896362305 -0.22248880565166473 1.940655010912451e-06 0.0 -13.122864626765587 -37.19278398367403 -15.071894474610644 -1.6178040589134184 1.4978295614830323e-05 0.0 -2.5847047011004847 -1.3422576946071167 1.3616836706744593 -2.076432844201559 -0.92694598833193 -0.8488534132586878 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.0747276544570923 -4.116181373596191 -1.8478447198867798 -0.2515146732330322 -0.035025760531425476 0.06292113661766052 -1.1421958208084106 -3.491248607635498 -1.3258771896362305 -0.22248880565166473 1.940655010912451e-06 0.0 0.4163109822698747 0.5114278435391594 0.52199960188932 -2.362392682182779 -0.014780594160157721 -0.00014559691255923494 0.0 0.0 0.0 0.0 0.0 0.0 0.9473057300266147 13.512665434845507 -14.907476819174374 0.05128879737274256 -0.03251288460019269 -0.08587436224999113 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.25 0.49416 7 253 253 253 253 253 253 1 0.038307227194309235 0.1149216815829277 -10.074800491333008 0.0 1.0 0.0 47.667179107666016 47.68509292602539 0.5908292531967163 47.6279296875 47.54193115234375 47.54193115234375 47.55626678466797 47.47026824951172 47.427268981933594 0 1
8527.774 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1422312259674072 -3.4911530017852783 -1.3258986473083496 -0.22249135375022888 4.2234619286318775e-06 0.0 -13.123270969620451 -37.19176394332318 -15.072138107033082 -1.6178226204985249 3.25973731900929e-05 0.0 -2.5846834818469446 -1.3422354322722931 1.36163837114443 -2.076445241967672 -0.92694598833193 -0.8488219420062464 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.0748006105422974 -4.102179050445557 -1.8529595136642456 -0.25679996609687805 -0.03501053899526596 0.05730457231402397 -1.1422312259674072 -3.4911530017852783 -1.3258986473083496 -0.22249135375022888 4.2234619286318775e-06 0.0 0.41630948880235985 0.5114425393541382 0.5220113020033074 -2.3623740464216856 -0.014783101237954021 -0.00015561150196331108 0.0 0.0 0.0 0.0 0.0 0.0 0.9214353786344623 13.628673131429867 -14.78863848985708 0.04695540971181626 -0.026078630273647367 -0.09071177327593632 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.25 0.486732 7 253 253 253 253 253 253 1 0.07661445438861847 0.13407529890537262 -9.998186111450195 0.0 1.0 0.0 47.674346923828125 47.711063385009766 0.6602069735527039 47.61359786987305 47.55626678466797 47.55626678466797 47.57059860229492 47.5275993347168 47.455936431884766 0 1
8527.874 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1422983407974243 -3.4910240173339844 -1.3258938789367676 -0.22248674929141998 -3.3919393445103196e-06 0.0 -13.124042800714772 -37.19039229463146 -15.072084869004888 -1.617789090081134 -2.6179546051866387e-05 0.0 -2.584700409566061 -1.3422158819488068 1.36169940630068 -2.0763994656004847 -0.9269626776324671 -0.8488376776324671 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.0907920598983765 -4.059422016143799 -1.8535044193267822 -0.2490863800048828 -0.045711904764175415 0.05785282328724861 -1.1422983407974243 -3.4910240173339844 -1.3258938789367676 -0.22248674929141998 -3.3919393445103196e-06 0.0 0.41632098124889116 0.5114351293008088 0.5219595304829181 -2.362453240082084 -0.014724342279365765 -5.76941566344359e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.9415109146862465 13.412606467758941 -14.67343835596284 0.05222394824104505 -0.028374537274392153 -0.09324426960926166 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.0 0.470653 7 253 253 253 253 253 253 1 0.038307227194309235 0.17238251864910126 -10.036493301391602 0.0 1.0 0.0 47.667179107666016 47.67792510986328 0.5662114024162292 47.59926223754883 47.498931884765625 47.48460006713867 47.5275993347168 47.47026824951172 47.39860534667969 0 1
8527.974 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421867609024048 -3.490974187850952 -1.325892448425293 -0.22248588502407074 4.7153076110362235e-08 0.0 -13.122760622537838 -37.18985986060146 -15.0720685583419 -1.6177828389003632 3.639352081111812e-07 0.0 -2.5847254435168665 -1.3422696155360718 1.3616588751422327 -2.076468606988424 -0.9269626776324671 -0.8488376776324671 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.1489572525024414 -4.089166164398193 -1.7998090982437134 -0.26778870820999146 -0.05108358711004257 0.061695072799921036 -1.1421867609024048 -3.490974187850952 -1.325892448425293 -0.22248588502407074 4.7153076110362235e-08 0.0 0.4163219286998163 0.5114174212403308 0.5220238542993645 -2.362367140255433 -0.01476210439781863 -0.00023387673889053913 0.0 0.0 0.0 0.0 0.0 0.0 0.9540244214594324 13.314852344009882 -14.892895432155544 0.05921399368089095 -0.03103831004068429 -0.0879312540662517 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.25 0.477877 7 253 253 253 253 253 253 1 0.019153613597154617 0.15322890877723694 -9.998186111450195 0.0 1.0 0.0 47.667179107666016 47.68330383300781 0.5818773508071899 47.61359786987305 47.54193115234375 47.57059860229492 47.584930419921875 47.47026824951172 47.47026824951172 0 1
8528.073999999999 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.142210841178894 -3.4911038875579834 -1.3259061574935913 -0.22249045968055725 1.0164918649024912e-06 0.0 -13.123036764509944 -37.191243858222066 -15.07222323246256 -1.6178161315466002 7.845451764701401e-06 0.0 -2.5846923033343714 -1.342244343166687 1.3616250197040003 -2.0763751469054164 -0.9269583860980433 -0.8488352934466761 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.1100295782089233 -4.066786289215088 -1.8295923471450806 -0.25731581449508667 -0.057494811713695526 0.06988878548145294 -1.142210841178894 -3.4911038875579834 -1.3259061574935913 -0.22249045968055725 1.0164918649024912e-06 0.0 0.4163102752091847 0.5114349507655304 0.522013504685817 -2.362408789358293 -0.014764597163539103 -0.0001283892669175987 0.0 0.0 0.0 0.0 0.0 0.0 1.1758924523329213 13.471341256287818 -14.87134334828064 0.05088723904948653 -0.02611813923331715 -0.08612176815682246 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.0 0.463885 7 253 253 253 253 253 253 1 0.09576806426048279 0.19153612852096558 -9.940725326538086 0.0 1.0 0.0 47.71195983886719 47.7191276550293 0.577401340007782 47.61359786987305 47.584930419921875 47.55626678466797 47.584930419921875 47.513267517089844 47.427268981933594 0 1
8528.173999999999 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1422110795974731 -3.491164445877075 -1.3258973360061646 -0.2224866896867752 5.835192951053614e-06 0.0 -13.12303978543501 -37.19188794741224 -15.072123671985038 -1.617788686611017 4.5036980622328525e-05 0.0 -2.584658447896139 -1.3422354024699708 1.36163837114443 -2.07641663173818 -0.9269745985614222 -0.8488920370685022 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.1353946924209595 -4.050611972808838 -1.7982765436172485 -0.23248961567878723 -0.04795234277844429 0.06630416959524155 -1.1422110795974731 -3.491164445877075 -1.3258973360061646 -0.2224866896867752 5.835192951053614e-06 0.0 0.4162980820100568 0.5114502853111745 0.522005432052024 -2.362409955842505 -0.01487451731732828 -0.00017131276702420873 0.0 0.0 0.0 0.0 0.0 0.0 1.0436979706949037 13.470335327810968 -14.801200700176414 0.052436933017650865 -0.027939668687692428 -0.08785840532641898 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.0 0.473773 7 253 253 253 253 253 253 1 0.09576806426048279 0.2298433631658554 -9.998186111450195 0.0 1.0 0.0 47.720916748046875 47.726287841796875 0.6445410251617432 47.64226150512695 47.59926223754883 47.6279296875 47.61359786987305 47.5275993347168 47.455936431884766 0 1
8528.274 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421780586242676 -3.4909632205963135 -1.3258929252624512 -0.22248640656471252 -2.0867639705102192e-06 0.0 -13.122660277170086 -37.18974474679606 -15.072074024565485 -1.6177866977911928 -1.6105989415926358e-05 0.0 -2.5847166220294397 -1.3422562640956421 1.361701790486471 -2.0764080486693324 -0.926971737538473 -0.8488991896258753 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.1265374422073364 -4.080462455749512 -1.7995327711105347 -0.250626802444458 -0.06167438626289368 0.08425424247980118 -1.1421780586242676 -3.4909632205963135 -1.3258929252624512 -0.22248640656471252 -2.0867639705102192e-06 0.0 0.41631796452097547 0.5114202343162999 0.5219840143828591 -2.3624351512143136 -0.014794108413424479 -0.00014935063524133794 0.0 0.0 0.0 0.0 0.0 0.0 0.9486786520286239 13.455632964998284 -14.756726903226145 0.05251944804742936 -0.02897255585566403 -0.08816035396802832 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.0 0.459109 7 253 253 253 253 253 253 1 0.0 0.13407528400421143 -9.921571731567383 0.0 1.0 0.0 47.660911560058594 47.679718017578125 0.6132091879844666 47.584930419921875 47.5275993347168 47.498931884765625 47.5275993347168 47.427268981933594 47.41293716430664 0 1
8528.374 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421738862991333 -3.491107225418091 -1.3259000778198242 -0.22249026596546173 8.081827900241478e-07 0.0 -13.122611551943228 -37.191276195585814 -15.072154799636571 -1.617814634776514 6.237687866718989e-06 0.0 -2.5847166220294397 -1.3422817301801224 1.3616364637957972 -2.076395650903219 -0.92694598833193 -0.8488591353045862 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.0930525064468384 -4.033978462219238 -1.8127707242965698 -0.2509500980377197 -0.04664677754044533 0.0662693977355957 -1.1421738862991333 -3.491107225418091 -1.3259000778198242 -0.22249026596546173 8.081827900241478e-07 0.0 0.41631049017969446 0.511418756267541 0.5220344292613082 -2.3623749937017178 -0.01478709332780333 -0.00018862975527717142 0.0 0.0 0.0 0.0 0.0 0.0 1.0493293449293093 13.390140746550944 -14.723318678612284 0.05032185361580736 -0.028616630449947462 -0.08532644209044656 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.0 0.463537 7 253 253 253 253 253 253 1 0.038307227194309235 0.13407529890537262 -9.998186111450195 0.0 1.0 0.0 47.692256927490234 47.702110290527344 0.6087331771850586 47.6279296875 47.55626678466797 47.57059860229492 47.55626678466797 47.48460006713867 47.427268981933594 0 1
8528.474 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421867609024048 -3.4910411834716797 -1.3258742094039917 -0.22248388826847076 -1.1063447118431213e-06 0.0 -13.122760856744025 -37.1905742031849 -15.071860064537972 -1.617768304055374 -8.538950651721441e-06 0.0 -2.5847047011004847 -1.3422578138164063 1.361704174672262 -2.0763660869994105 -0.9269416967975062 -0.8488591353045862 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.1252013444900513 -4.040141582489014 -1.803625464439392 -0.22673234343528748 -0.06310876458883286 0.08760228008031845 -1.1421867609024048 -3.4910411834716797 -1.3258742094039917 -0.22248388826847076 -1.1063447118431213e-06 0.0 0.4163070525430531 0.5114258383073081 0.5219800540668745 -2.362435589840826 -0.014752669962060667 -5.76976371394677e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.9399515015202791 13.459064822958355 -14.719704976290037 0.047760144070075006 -0.029231549853669346 -0.08872231881951981 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.0 0.462253 7 253 253 253 253 253 253 1 0.07661445438861847 0.2106897532939911 -10.036493301391602 0.0 1.0 0.0 47.69673538208008 47.71017074584961 0.6378270983695984 47.57059860229492 47.55626678466797 47.54193115234375 47.55626678466797 47.498931884765625 47.427268981933594 0 1
8528.573999999999 -2.5847040000000003 -1.3422660000000004 1.3616510000000002 -2.0764069999999997 -0.9269629999999998 -0.8488470000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1421804428100586 -3.4911303520202637 -1.3258546590805054 -0.22248584032058716 -2.8494034722825745e-06 0.0 -13.12268705782905 -37.19152433006464 -15.07163781266005 -1.6177824377847834 -2.1992166334662395e-05 0.0 -2.5846923033343714 -1.3422159266522904 1.361687962208883 -2.0763994656004847 -0.9269431273089808 -0.8488376776324671 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.1334277391433716 -4.056675910949707 -1.8435412645339966 -0.2345210611820221 -0.07370597869157791 0.08899615705013275 -1.1421804428100586 -3.4911303520202637 -1.3258546590805054 -0.22248584032058716 -2.8494034722825745e-06 0.0 0.4163156484588473 0.5114401704564598 0.5219669294901924 -2.362432504968178 -0.014744838595780276 -4.994566951557665e-05 0.0 0.0 0.0 0.0 0.0 0.0 1.0157160261003606 13.329190776491414 -14.810419154459506 0.05468841299661849 -0.02804725320397443 -0.09073314561805801 0.41631008172286255 0.511425694045108 0.5220173347752907 -2.3623976153453077 -0.014774556886481075 -0.0001708987689424487 0.0 0.0 0.0 0.0 0.0 0.0 0 31.75 33.0 31.5 35.5 38.0 39.0 0.462168 7 253 253 253 253 253 253 1 0.07661445438861847 0.17238251864910126 -10.017339706420898 0.0 1.0 0.0 47.71554183959961 47.72270965576172 0.6199231147766113 47.6279296875 47.59926223754883 47.61359786987305 47.584930419921875 47.48460006713867 47.47026824951172 0 1
